"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene_Symbol","Gene_Description","Significance","abs_logFC"
"225684_at",1.16429391786931,8.84672026750332,6.94154319368814,1.34484293573308e-09,3.4538458423078e-08,11.5836059690911,"SKA2","spindle and kinetochore associated complex subunit 2","Upregulated",1.16429391786931
"235466_s_at",1.65948053215877,6.10629438664516,6.94024957324718,1.3522753758092e-09,3.46750465958537e-08,11.5782085595229,"LOC102724017","uncharacterized LOC102724017","Upregulated",1.65948053215877
"228209_at",1.38107407133629,5.26365280875103,6.93759862009596,1.36763416166727e-09,3.50141384980028e-08,11.5671485163346,"LHX4-AS1","LHX4 antisense RNA 1","Upregulated",1.38107407133629
"226730_s_at",1.24919296969917,6.31462495917989,6.93167814245356,1.40256464745582e-09,3.57966797756009e-08,11.5424506298225,"USP37","ubiquitin specific peptidase 37","Upregulated",1.24919296969917
"213528_at",1.09319238066717,7.0482310961267,6.93142678165174,1.40406713334204e-09,3.58164496787775e-08,11.541402142323,"METTL18","methyltransferase like 18","Upregulated",1.09319238066717
"223511_at",1.05197018354051,5.87053435407444,6.93062172222388,1.40889008063478e-09,3.59208570973034e-08,11.5380440916946,"SPRTN","SprT-like N-terminal domain","Upregulated",1.05197018354051
"204914_s_at",3.97067489226644,4.66199829328912,6.92476240258851,1.44449181680092e-09,3.67333895758773e-08,11.5136060723003,"SOX11","SRY-box 11","Upregulated",3.97067489226644
"218940_at",1.25128968544599,7.77319343278519,6.92358013751116,1.4517830839849e-09,3.68997366806019e-08,11.508675574134,"VCPKMT","valosin containing protein lysine methyltransferase","Upregulated",1.25128968544599
"237086_at",3.14507240569918,4.36594012521371,6.92199704549284,1.46160366637519e-09,3.71301660357894e-08,11.5020737307113,"FOXA1","forkhead box A1","Upregulated",3.14507240569918
"1554019_s_at",1.49300063639289,4.73343146739703,6.92075977330636,1.46932494213665e-09,3.73070549162632e-08,11.4969142371453,"CEP57L1","centrosomal protein 57 like 1","Upregulated",1.49300063639289
"1554057_at",1.16423820825964,6.72315297979613,6.91869649832891,1.48229124575669e-09,3.76086581166254e-08,11.4883106663316,"ASH1L-AS1","ASH1L antisense RNA 1","Upregulated",1.16423820825964
"223490_s_at",1.55731135156672,6.35414397944019,6.91636725897273,1.49706570628197e-09,3.7952659561575e-08,11.4785986630453,"EXOSC3","exosome component 3","Upregulated",1.55731135156672
"226422_at",1.36007483518813,9.03526314526769,6.91539389843791,1.50328306214721e-09,3.80710497370447e-08,11.4745403255657,"ERGIC2","ERGIC and golgi 2","Upregulated",1.36007483518813
"219286_s_at",1.01495631448295,8.62727364492022,6.91427725814414,1.51044724305172e-09,3.82131503798695e-08,11.4698847339997,"RBM15","RNA binding motif protein 15","Upregulated",1.01495631448295
"229436_x_at",1.62354364820613,7.959721299496,6.91390989898719,1.51281157166461e-09,3.8253298564697e-08,11.468353141192,"BRCC3","BRCA1/BRCA2-containing complex subunit 3","Upregulated",1.62354364820613
"1554251_at",1.33378856273557,6.63450573941688,6.91047669589594,1.53508635635014e-09,3.87563295191191e-08,11.4540402117364,"HP1BP3","heterochromatin protein 1 binding protein 3","Upregulated",1.33378856273557
"212141_at",2.15208087430054,5.92780833360992,6.91035903157565,1.5358555197895e-09,3.87563295191191e-08,11.4535496971498,"MCM4","minichromosome maintenance complex component 4","Upregulated",2.15208087430054
"202043_s_at",1.34641816108413,8.82404648079814,6.90851135205257,1.54798404123351e-09,3.90423632583173e-08,11.4458473756527,"SMS","spermine synthase","Upregulated",1.34641816108413
"222946_s_at",1.99155942469587,3.23369636678585,6.90806087427817,1.55095547214519e-09,3.9097267375947e-08,11.4439695547909,"AUNIP","aurora kinase A and ninein interacting protein","Upregulated",1.99155942469587
"212789_at",1.33134339754083,6.91891758127297,6.90548741813195,1.56803949310188e-09,3.94874715133388e-08,11.4332425408555,"NCAPD3","non-SMC condensin II complex subunit D3","Upregulated",1.33134339754083
"212984_at",1.12379891304917,8.59343099880958,6.90258760334739,1.58751432689762e-09,3.99370232534005e-08,11.4211561009974,"ATF2","activating transcription factor 2","Upregulated",1.12379891304917
"241838_at",2.64767734368506,6.02513730456758,6.90197590970296,1.59165300382519e-09,4.00206792842238e-08,11.4186066874334,"","","Upregulated",2.64767734368506
"221569_at",2.0068931761669,7.80882559269748,6.90094162393029,1.598675325586e-09,4.01767194821809e-08,11.4142960982242,"AHI1","Abelson helper integration site 1","Upregulated",2.0068931761669
"239096_at",1.50318314500523,6.99154326831607,6.90015554692521,1.60403301704955e-09,4.02702309540598e-08,11.4110200532964,"","","Upregulated",1.50318314500523
"218708_at",1.18294613899152,7.70448722007212,6.8997712552319,1.60665873929222e-09,4.0313089411456e-08,11.4094185108073,"NXT1","nuclear transport factor 2 like export factor 1","Upregulated",1.18294613899152
"231534_at",2.32863991090696,3.35358156798803,6.89966600004893,1.6073786539573e-09,4.0313089411456e-08,11.4089798610346,"CDK1","cyclin dependent kinase 1","Upregulated",2.32863991090696
"229062_at",2.04893636325972,4.24898956891186,6.89266059369034,1.65602154984398e-09,4.14274796152379e-08,11.3797878943249,"ARL9","ADP ribosylation factor like GTPase 9","Upregulated",2.04893636325972
"206734_at",1.01595573319667,7.10691513521329,6.89199554159737,1.66071478600192e-09,4.15237766640225e-08,11.3770168869049,"JRKL","JRK-like","Upregulated",1.01595573319667
"227211_at",1.69000704352918,5.88919941943124,6.89000429889658,1.67484608301376e-09,4.18558411411163e-08,11.3687204893812,"PHF19","PHD finger protein 19","Upregulated",1.69000704352918
"228125_at",1.04331766345387,6.38826088658201,6.88922979153765,1.68037477864495e-09,4.19726912349147e-08,11.3654936783487,"ZSCAN30","zinc finger and SCAN domain containing 30","Upregulated",1.04331766345387
"218788_s_at",1.45179920347013,7.60409974427617,6.88772678345628,1.69115557485518e-09,4.22205440750376e-08,11.3592319391145,"SMYD3","SET and MYND domain containing 3","Upregulated",1.45179920347013
"221923_s_at",1.79625501553242,9.72893126084464,6.88683269158325,1.69760131526193e-09,4.2348011698338e-08,11.3555071583051,"NPM1","nucleophosmin","Upregulated",1.79625501553242
"221703_at",2.15230918906756,3.90792639696553,6.88233684792122,1.73038503145326e-09,4.30906155074498e-08,11.3367789693852,"BRIP1","BRCA1 interacting protein C-terminal helicase 1","Upregulated",2.15230918906756
"225099_at",1.15703706778845,7.5737068308012,6.87997248913219,1.74787767439738e-09,4.34822127017551e-08,11.3269308206267,"FBXO45","F-box protein 45","Upregulated",1.15703706778845
"203283_s_at",1.23340986320206,6.54126818256004,6.87947015202507,1.75161678149005e-09,4.35532122116123e-08,11.3248385477667,"HS2ST1","heparan sulfate 2-O-sulfotransferase 1","Upregulated",1.23340986320206
"239376_at",1.11769294966095,6.63138040654985,6.87760234832654,1.76558950864264e-09,4.38563164824726e-08,11.317059270339,"DCLRE1C","DNA cross-link repair 1C","Upregulated",1.11769294966095
"212876_at",1.25137253320453,6.2809661739405,6.87358625354849,1.79600957889926e-09,4.45389089142851e-08,11.3003339441806,"B4GALT4","beta-1,4-galactosyltransferase 4","Upregulated",1.25137253320453
"218263_s_at",1.19985766806118,9.14903136384934,6.87350056490999,1.79666427544919e-09,4.45389089142851e-08,11.299977108908,"ZBED5","zinc finger BED-type containing 5","Upregulated",1.19985766806118
"218566_s_at",1.24209629828225,8.69268853635371,6.86905393283397,1.83096592955411e-09,4.52973054276365e-08,11.2814611241762,"CHORDC1","cysteine and histidine rich domain containing 1","Upregulated",1.24209629828225
"201014_s_at",1.29500016644158,7.91211565058573,6.86694002982359,1.8475002413305e-09,4.56604441864137e-08,11.2726595827482,"PAICS","phosphoribosylaminoimidazole carboxylase; phosphoribosylaminoimidazolesuccinocarboxamide synthase","Upregulated",1.29500016644158
"219130_at",1.25219582820263,7.28178947132476,6.86391864374027,1.87139057363654e-09,4.62044736361933e-08,11.2600805574848,"TRMT13","tRNA methyltransferase 13 homolog","Upregulated",1.25219582820263
"1569316_at",1.49037686374342,4.30831535201328,6.86203245207646,1.88646025423878e-09,4.6553184418419e-08,11.2522282903212,"TRIM24","tripartite motif containing 24","Upregulated",1.49037686374342
"218490_s_at",1.49762487145448,8.05013163075658,6.86160360831053,1.88990328422358e-09,4.66147723843556e-08,11.2504430632782,"ZNF302","zinc finger protein 302","Upregulated",1.49762487145448
"232596_at",2.16343740389234,2.64698479555724,6.85860990987982,1.91411320516614e-09,4.71646311900903e-08,11.23798127528,"DIAPH3","diaphanous related formin 3","Upregulated",2.16343740389234
"203138_at",1.2560651907612,8.95321092790084,6.8580267172148,1.91886521000006e-09,4.72580582524889e-08,11.2355537637874,"HAT1","histone acetyltransferase 1","Upregulated",1.2560651907612
"222344_at",2.05977121297433,5.63005500741973,6.85606387246111,1.93494528641047e-09,4.76064263542e-08,11.227383826024,"","","Upregulated",2.05977121297433
"204913_s_at",3.76043078884979,4.16730252190895,6.85560989290032,1.93868342024517e-09,4.76391905166054e-08,11.2254942974083,"SOX11","SRY-box 11","Upregulated",3.76043078884979
"219019_at",2.01418254124149,5.40588868325709,6.85497417134854,1.94393010985569e-09,4.76844311643414e-08,11.2228483752855,"PIDD1","p53-induced death domain protein 1","Upregulated",2.01418254124149
"222640_at",1.18545131366459,6.95878986104339,6.85337175955096,1.95721771625842e-09,4.79864534947325e-08,11.2161792363554,"DNMT3A","DNA methyltransferase 3 alpha","Upregulated",1.18545131366459
"235337_at",2.2324569072501,4.71335134971969,6.85227538980951,1.96636106455443e-09,4.81866179798455e-08,11.211616396976,"SERTAD4","SERTA domain containing 4","Upregulated",2.2324569072501
"229347_at",1.68115862503484,5.94192828141172,6.85169423516438,1.97122489779582e-09,4.8281763835659e-08,11.2091978252506,"MIR4458///MIR4458HG","microRNA 4458///MIR4458 host gene","Upregulated",1.68115862503484
"225777_at",1.72271778681398,6.1297851153136,6.84924363925766,1.99186642425907e-09,4.8675615756237e-08,11.1989997251124,"SAPCD2","suppressor APC domain containing 2","Upregulated",1.72271778681398
"1560590_s_at",1.65096365029704,4.54454002208319,6.84357470817799,2.04044310676102e-09,4.97049920566285e-08,11.1754114662703,"LOC105376323","uncharacterized LOC105376323","Upregulated",1.65096365029704
"212250_at",1.0829988131412,9.2129309403185,6.84260656112072,2.04885600449628e-09,4.98605625189162e-08,11.1713834360782,"MTDH","metadherin","Upregulated",1.0829988131412
"213959_s_at",1.99228816345882,5.12704976588937,6.8422928440795,2.05158949637533e-09,4.99024045220668e-08,11.1700782239073,"RPGRIP1L","RPGRIP1 like","Upregulated",1.99228816345882
"201447_at",1.09710098140056,7.83361915862833,6.83939933481126,2.07697282778377e-09,5.04948626169743e-08,11.1580404305509,"TIA1","TIA1 cytotoxic granule-associated RNA binding protein","Upregulated",1.09710098140056
"209022_at",1.12751153191552,9.99549318185845,6.83867162421585,2.08340563955346e-09,5.06012543462523e-08,11.1550131200381,"STAG2","stromal antigen 2","Upregulated",1.12751153191552
"225925_s_at",1.12108630909949,8.27917212742604,6.83658839938937,2.10193059632516e-09,5.09310626678847e-08,11.1463471744088,"USP48","ubiquitin specific peptidase 48","Upregulated",1.12108630909949
"227168_at",3.70454579427462,6.32966042107175,6.83238604557277,2.13979939665591e-09,5.17886784855063e-08,11.1288675906048,"MIAT","myocardial infarction associated transcript (non-protein coding)","Upregulated",3.70454579427462
"226626_at",1.06968560738025,7.93602014157773,6.83228533715369,2.14071518360233e-09,5.17886784855063e-08,11.1284487238461,"THOC2","THO complex 2","Upregulated",1.06968560738025
"225638_at",1.17485068524999,8.12913767536875,6.83050394923224,2.15697867394755e-09,5.21550987518658e-08,11.1210397817932,"COA6","cytochrome c oxidase assembly factor 6","Upregulated",1.17485068524999
"1554264_at",1.95881966065635,3.62331590559476,6.83039457644259,2.15798120305645e-09,5.21550987518658e-08,11.1205849042497,"CKAP2","cytoskeleton associated protein 2","Upregulated",1.95881966065635
"233149_at",2.34010811495074,4.74604344025016,6.83023529888497,2.1594419957568e-09,5.21647826633308e-08,11.1199224772583,"RPS11P6","ribosomal protein S11 pseudogene 6","Upregulated",2.34010811495074
"227861_at",1.15182574476197,7.83557076187273,6.82485410382342,2.20937655389354e-09,5.31622455195303e-08,11.0975442593263,"TMEM161B","transmembrane protein 161B","Upregulated",1.15182574476197
"223949_at",2.71480836535507,4.77288220875683,6.82089094068333,2.24688469785161e-09,5.39855738902267e-08,11.0810654167042,"TMPRSS3","transmembrane protease, serine 3","Upregulated",2.71480836535507
"204566_at",1.09445133089231,7.89241296551911,6.81486602059165,2.30512123215473e-09,5.52499271654348e-08,11.0560176225324,"PPM1D","protein phosphatase, Mg2+/Mn2+ dependent 1D","Upregulated",1.09445133089231
"218936_s_at",1.21235167496998,8.24262498684908,6.81359465219444,2.31760054351026e-09,5.55219912095956e-08,11.0507326731629,"CCDC59","coiled-coil domain containing 59","Upregulated",1.21235167496998
"202265_at",1.06669476560909,9.61685601787415,6.81241832127566,2.32920678110575e-09,5.57728847094261e-08,11.0458429696036,"COMMD3-BMI1///BMI1","COMMD3-BMI1 readthrough///BMI1 proto-oncogene, polycomb ring finger","Upregulated",1.06669476560909
"225610_at",1.1779431843084,8.72051512719455,6.81205493964278,2.33280373854605e-09,5.58318451180133e-08,11.044332521996,"UHRF2","ubiquitin like with PHD and ring finger domains 2","Upregulated",1.1779431843084
"225385_s_at",1.28628826701472,7.38178953052884,6.81093831758001,2.34389127161655e-09,5.6015793762323e-08,11.0396912292034,"HNRNPLL","heterogeneous nuclear ribonucleoprotein L like","Upregulated",1.28628826701472
"219036_at",1.55180575844122,7.08334985809063,6.8095504084555,2.35774557365289e-09,5.63192167197756e-08,11.0339225422411,"CEP70","centrosomal protein 70","Upregulated",1.55180575844122
"225026_at",1.29583674525051,6.92754266755326,6.80611085600787,2.39243135098383e-09,5.70923227390211e-08,11.019627501279,"CHD6","chromodomain helicase DNA binding protein 6","Upregulated",1.29583674525051
"225595_at",1.48268343017885,6.10372862578858,6.80137269384519,2.44104453608621e-09,5.81677861923458e-08,10.9999378405386,"CREBZF","CREB/ATF bZIP transcription factor","Upregulated",1.48268343017885
"202651_at",1.45411345876444,8.73540632609957,6.80088908052139,2.44606123740113e-09,5.82402408806352e-08,10.997928325469,"LPGAT1","lysophosphatidylglycerol acyltransferase 1","Upregulated",1.45411345876444
"219171_s_at",1.1958548471739,5.37847655923574,6.80085142407621,2.44645229134621e-09,5.82402408806352e-08,10.9977718562913,"ZNF236","zinc finger protein 236","Upregulated",1.1958548471739
"225687_at",2.53993295304661,6.76871227301596,6.79689826379951,2.48785243796216e-09,5.91399782197121e-08,10.9813468005806,"FAM83D","family with sequence similarity 83 member D","Upregulated",2.53993295304661
"206052_s_at",1.01464752999418,9.08923961036342,6.79590329745545,2.4983815739377e-09,5.93615944513532e-08,10.9772131169867,"SLBP","stem-loop binding protein","Upregulated",1.01464752999418
"235607_at",1.43763187115,5.42718690823055,6.79115673701959,2.54922419611687e-09,6.04528554305169e-08,10.9574948483276,"LOC101928963","uncharacterized LOC101928963","Upregulated",1.43763187115
"204285_s_at",2.52194236095005,7.22815841273222,6.78881278429943,2.57470919753221e-09,6.10278012923736e-08,10.947758631272,"PMAIP1","phorbol-12-myristate-13-acetate-induced protein 1","Upregulated",2.52194236095005
"216468_s_at",2.01316295098737,3.63636370397015,6.7844591725926,2.62271808375681e-09,6.20978288567151e-08,10.9296766811939,"ZNF682","zinc finger protein 682","Upregulated",2.01316295098737
"225543_at",1.05113007846623,7.04757619762765,6.7816845850175,2.65377741656133e-09,6.26304198257714e-08,10.9181542237845,"GTF3C4","general transcription factor IIIC subunit 4","Upregulated",1.05113007846623
"220354_at",2.05327307950008,4.31898161609809,6.78110839220668,2.66027312157356e-09,6.27536239181545e-08,10.9157615060133,"MCF2L-AS1","MCF2L antisense RNA 1","Upregulated",2.05327307950008
"239516_at",1.63743556222881,5.57537101700073,6.77914143645684,2.68256680980634e-09,6.32491926258459e-08,10.9075937882519,"","","Upregulated",1.63743556222881
"214785_at",1.5435969060281,7.13471365909473,6.77792797035424,2.69641283516678e-09,6.35147852465542e-08,10.9025551652581,"VPS13A","vacuolar protein sorting 13 homolog A","Upregulated",1.5435969060281
"204587_at",1.17824644763892,7.32921191623071,6.77699716523313,2.70708170746676e-09,6.37051026204289e-08,10.8986903549222,"SLC25A14","solute carrier family 25 member 14","Upregulated",1.17824644763892
