"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Environmental Information Processing","Signal transduction","hsa04064","NF-kappa B signaling pathway","27/1870","94/6792",0.287234042553192,1.04325861872796,0.260304015141531,0.436212523126479,0.681827682544541,0.473649444267253,"CFLAR/GADD45B/NFKB2/PRKCB/CXCL12/ERC1/IKBKB/TNFRSF1A/BCL2L1/NFKB1/TLR4/CSNK2B/NFKBIA/ICAM1/BCL2/CYLD/RELB/PRKCQ/LYN/CCL21/CARD11/IL1R1/PTGS2/TNFAIP3/CD40/CD14/BLNK",27
"Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","13/1870","44/6792",0.295454545454545,1.07311618862421,0.299894989379196,0.438330364697122,0.682065634752921,0.473814743996417,"ALDH2/MDH2/GRHPR/ACACB/PDHA1/PKM/ALDH1B1/ALDH3A2/PC/ADH1B/LDHD/ACSS1/ADH1C",13
"Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","11/1870","37/6792",0.297297297297297,1.07980922098569,0.300025467317069,0.443323227171462,0.686755177805792,0.477072457811395,"GRHPR/ALAS1/MAOA/MAOB/GATM/GAMT/AOC3/AMT/SARDH/GLYCTK/PGAM2",11
NA,NA,"hsa04082","Neuroactive ligand signaling","53/1870","188/6792",0.281914893617021,1.02393901467744,0.205162757299309,0.446744217051499,0.688978859186089,0.478617196279734,"GNG7/GNAQ/PRKCB/GNAI2/ADCY9/PRKCA/PRKACB/GNAS/ADRB2/GNAL/ADCY6/ADCY4/ACHE/GNG11/GRIN1/ADRA1A/GRIK1/OGFR/P2RY13/ADRA1B/SLC6A1/P2RY12/GABBR1/P2RX5/GRIA3/SLC6A9/CHRM2/SLC1A7/TACR1/GRIN2A/GNG12/HRH1/GNG2/P2RY2/GABRA2/ADRA2A/ADCY5/GNG13/CHRM3/GNG3/SLC1A3/GABRB1/SLC17A7/HTR2A/P2RX1/TAC1/GRM5/ADRB1/GABRA1/SLC1A2/GRM1/GABBR2/ADORA3",53
"Environmental Information Processing","Signal transduction","hsa04390","Hippo signaling pathway","41/1870","145/6792",0.282758620689655,1.0270035035958,0.20258539909831,0.451480989056658,0.693203111516196,0.481551683716696,"TGFBR2/TCF7L2/ACTB/RASSF1/CCND2/CTNNB1/LATS2/SMAD3/CTNNA1/PPP2R1A/BTRC/TGFB3/BMPR2/TGFB1/YWHAE/SAV1/APC/CCND3/TCF7L1/CTNNA3/YAP1/WWTR1/BMP4/NF2/FGF1/WNT7B/APC2/ITGB2/CCND1/FBXW11/BMPR1B/CRB1/PPP2R1B/PPP2CB/PPP2R2D/DLG2/DLG4/LEF1/MYC/TCF7/FZD7",41
"Organismal Systems","Endocrine system","hsa04914","Progesterone-mediated oocyte maturation","24/1870","84/6792",0.285714285714286,1.03773873185638,0.214509871271283,0.456429891306873,0.697714415345749,0.484685578990373,"PIK3R1/CPEB4/RPS6KA2/CPEB2/GNAI2/ARAF/ADCY9/HSP90AB1/IGF1/PRKACB/CPEB3/STK10/ADCY6/ADCY4/MAPK1/FZR1/CPEB1/AKT3/IGF1R/PIK3CD/MAD1L1/PGR/MAPK14/ADCY5",24
"Metabolism","Metabolism of cofactors and vitamins","hsa00785","Lipoic acid metabolism","5/1870","16/6792",0.3125,1.13502673796791,0.33328052168223,0.461850929125386,0.702904703537319,0.488291148521299,"OGDH/DLST/PDHA1/LIAS/AMT",5
"Metabolism","Metabolism of cofactors and vitamins","hsa00760","Nicotinate and nicotinamide metabolism","10/1870","34/6792",0.294117647058824,1.06826045926392,0.245932788786874,0.467229191961241,0.70798484546092,0.491820202064464,"NADSYN1/SIRT3/AOX1/SIRT2/NT5E/SIRT4/NMRK2/ENPP1/NAMPT/NNMT",10
"Human Diseases","Drug resistance: antineoplastic","hsa01523","Antifolate resistance","8/1870","27/6792",0.296296296296296,1.07617349970291,0.244438018566786,0.475607536136496,0.714440757746166,0.496304970495592,"IKBKB/MTHFR/NFKB1/ABCC1/ABCG2/SLC19A1/ABCC3/FOLR3",8
"Cellular Processes","Transport and catabolism","hsa04136","Autophagy - other","8/1870","27/6792",0.296296296296296,1.07617349970291,0.244438018566786,0.475607536136496,0.714440757746166,0.496304970495592,"GABARAP/GABARAPL1/ATG9A/ATG7/BECN1/WIPI1/ATG13/PPP2CB",8
"Organismal Systems","Nervous system","hsa04721","Synaptic vesicle cycle","21/1870","74/6792",0.283783783783784,1.03072698366816,0.163807074264257,0.479174232462512,0.716695942519361,0.497871593620305,"ATP6V0D1/NAPA/VAMP2/CLTB/DNM2/ATP6V0A1/AP2B1/AP2M1/NSF/SLC6A1/AP2A1/SLC6A9/SLC1A7/ATP6V1C1/SLC1A3/SLC17A7/UNC13C/ATP6V1A/STX1B/SLC1A2/RIMS1",21
"Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","51/1870","183/6792",0.278688524590164,1.01222056631893,0.103291804590532,0.487505560275603,0.725548528376491,0.504021274073158,"PIK3R1/STAT3/MAVS/GADD45B/NFKB2/CCND2/JAK1/MAP2K4/TAPBP/CYCS/IKBKB/SAP30L/FAS/JAK3/NFKB1/VIM/STAT2/RUNX3/NFKBIA/CCND3/ICAM1/BCL2/HLA-E/CD44/NCOR2/JUN/AKT3/RELB/ENTPD1/LYN/CCND1/HLA-G/TNFAIP3/PIK3CD/HLA-DRB4/OAS2/FCER2/CD40/ITGAL/MAPK14/CD19/B2M/TP53/MYC/HLA-DRB1/HLA-B/HLA-DMA/RB1/HLA-DRA/BLNK/CD3E",51
"Metabolism","Lipid metabolism","hsa00600","Sphingolipid metabolism","14/1870","49/6792",0.285714285714286,1.03773873185638,0.163408869843379,0.489274800115559,0.725548528376491,0.504021274073158,"PSAP/SMPD1/SPTLC2/PLPP3/GBA2/SGPP1/PLPP1/GM2A/ARSA/UGCG/ASAH1/DEGS1/SGMS2/ACER3",14
"Environmental Information Processing","Signal transduction","hsa04150","mTOR signaling pathway","39/1870","140/6792",0.278571428571429,1.01179526355997,0.0869185376210774,0.497957226142032,0.735281521154405,0.510782552235276,"RHOA/PIK3R1/SEC13/RPS6KA2/PRKCB/EIF4E2/EIF4B/AKT1S1/CAB39L/PRKCA/TSC2/IGF1/DEPDC5/IKBKB/SOS2/TNFRSF1A/CLIP1/MAP2K2/PRR5/SESN2/MAPK1/CAB39/WDR59/SGK1/AKT3/MAPKAP1/SOS1/WNT7B/INSR/IGF1R/LPIN1/PIK3CD/FNIP2/DDIT4/DEPTOR/IRS1/ATP6V1C1/ATP6V1A/FZD7",39
"Metabolism","Glycan biosynthesis and metabolism","hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate","4/1870","13/6792",0.307692307692308,1.11756478815302,0.261506801357691,0.500231852332013,0.735510393047493,0.510941544085776,"ST3GAL2/ST3GAL1/B4GALT1/B3GNT7",4
"Organismal Systems","Digestive system","hsa04977","Vitamin digestion and absorption","7/1870","24/6792",0.291666666666667,1.05935828877005,0.179545151552996,0.505722761863468,0.739294948938004,0.51357058488337,"BTD/SLC19A3/ABCC1/APOB/SLC19A1/APOA1/PNLIP",7
"Organismal Systems","Immune system","hsa04660","T cell receptor signaling pathway","32/1870","115/6792",0.278260869565217,1.01066728667752,0.0711097353875637,0.507514232678349,0.739294948938004,0.51357058488337,"RHOA/PIK3R1/PPP2R5D/FOS/IKBKB/PPP2R1A/SOS2/NFKB1/PTPN11/MAP2K2/PPP3CB/CD4/NFKBIA/MAPK1/PPP3CC/PPP2R5B/JUN/AKT3/VAV3/PRKCQ/SOS1/CD28/CARD11/PPP2R1B/PIK3CD/PPP2CB/PPP2R2D/LCP2/MAPK14/PTPRC/FYN/CD3E",32
"Human Diseases","Immune disease","hsa05330","Allograft rejection","10/1870","35/6792",0.285714285714286,1.03773873185638,0.137962555066563,0.509197385579778,0.739294948938004,0.51357058488337,"FAS/HLA-E/CD28/HLA-G/HLA-DRB4/CD40/HLA-DRB1/HLA-B/HLA-DMA/HLA-DRA",10
"Human Diseases","Immune disease","hsa05310","Asthma","8/1870","28/6792",0.285714285714286,1.03773873185638,0.123333592627143,0.522484781268034,0.750024793971852,0.521024352554389,"FCER1A/HLA-DRB4/CD40/HLA-DRB1/FCER1G/HLA-DMA/RNASE3/HLA-DRA",8
"Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","14/1870","50/6792",0.28,1.01698395721925,0.0742927405470991,0.524261131910186,0.750024793971852,0.521024352554389,"GSTM4/GSTM1/GPX3/GSTM2/GSTK1/GSTM3/GGT5/PGD/OPLAH/GSR/LANCL1/ANPEP/GGT7/GSTT1",14
"Metabolism","Global and overview maps","hsa01212","Fatty acid metabolism","14/1870","50/6792",0.28,1.01698395721925,0.0742927405470991,0.524261131910186,0.750024793971852,0.521024352554389,"ACADVL/HADHA/ACAA1/ACOX1/ACSL1/TECR/MECR/ACOX3/ACSL4/SCD/HACD1/ACSBG1/ACSL5/ACSL6",14
"Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","20/1870","72/6792",0.277777777777778,1.00891265597148,0.0468603597722663,0.526379574926055,0.750024793971852,0.521024352554389,"GADD45B/CCND2/TSC2/SHISA5/CYCS/IGF1/FAS/BCL2L1/THBS1/ZMAT3/SESN2/CCND3/SESN3/BCL2/CD82/MDM4/CCND1/AIFM2/TP53/TNFRSF10B",20
"Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","43/1870","156/6792",0.275641025641026,1.00115178938708,0.00897013639663053,0.527394955991735,0.750024793971852,0.521024352554389,"FHL1/STAT6/PIK3R1/IL6ST/STAT3/CCND2/IL6R/JAK1/PDGFA/STAT5B/AOX1/CISH/SOS2/BCL2L1/JAK3/PTPN11/PDGFRB/SOCS2/OSMR/STAT2/CCND3/GHR/BCL2/IFNGR1/AKT3/IL4R/CSF2RA/SOS1/SOCS3/CCND1/PDGFB/EGFR/PIK3CD/JAK2/EPO/CTF1/IL2RG/STAM2/GFAP/MYC/MCL1/IL13RA1/PDGFRA",43
"Human Diseases","Neurodegenerative disease","hsa05017","Spinocerebellar ataxia","32/1870","116/6792",0.275862068965517,1.00195463765443,0.0130874174473268,0.530506103863531,0.751369869553654,0.521958744510198,"ITPR1/PIK3R1/KAT5/GNAQ/ATXN1L/PRKCB/PRKCA/VDAC1/CYCS/SP1/ATXN1/BECN1/MAP3K5/WIPI1/ATG13/GRIN1/RORA/AKT3/ATP2A3/ITPR2/NFYA/RYR1/ATP2A2/SLC25A6/GRIA3/PIK3CD/PPIF/AMBRA1/GRIN2A/ATP2A1/KCND3/GRM1",32
"Cellular Processes","Transport and catabolism","hsa04146","Peroxisome","21/1870","76/6792",0.276315789473684,1.0036025893611,0.0194662850414119,0.536124223611315,0.756240266638724,0.5253420933119,"CAT/PEX6/GSTK1/ECI2/EPHX2/ACAA1/ACOX1/ACOX2/ACSL1/MPV17/CRAT/PEX16/PRDX5/ACOX3/ACSL4/ECH1/AMACR/ACSL5/MVK/DDO/ACSL6",21
"Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","39/1870","142/6792",0.274647887323944,0.99754462604504,-0.0182250134782224,0.539656251092816,0.758140563276142,0.526662184105071,"PIK3R1/CFLAR/RXRA/STAT3/MAVS/JAK1/PPARA/ARAF/CTNNB1/CYCS/IKBKB/PPP2R1A/SOS2/TNFRSF1A/FAS/NFKB1/CD81/MAP2K2/RNASEL/STAT2/YWHAE/NFKBIA/MAPK1/AKT3/SOS1/NR1H3/SOCS3/CCND1/EGFR/PPP2R1B/PIK3CD/OAS2/PPP2CB/PPP2R2D/LDLR/TP53/MYC/CLDN5/RB1",39
"Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis","13/1870","47/6792",0.276595744680851,1.00461941062692,0.0195867051139097,0.547726363550831,0.766375194161848,0.532382585964093,"COMT/CYP11B2/CYP1B1/AKR1C3/CYP2E1/CYP3A5/CYP1A1/CYP19A1/CYP11A1/UGT2B17/AKR1C1/UGT2B28/CYP17A1",13
"Cellular Processes","Cell growth and death","hsa04215","Apoptosis - multiple species","7/1870","25/6792",0.28,1.01698395721925,0.0524357720874515,0.554851697831852,0.77322706485001,0.53714241726271,"CYCS/TNFRSF1A/BECN1/BCL2L1/BCL2/BOK/NGFR",7
"Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","11/1870","40/6792",0.275,0.998823529411765,-0.0045995115837978,0.561912979570945,0.779293929599633,0.541356923641183,"CAT/HADHA/DLST/ALDH2/AOX1/MAOA/MAOB/ALDH1B1/ALDH3A2/CYP1B1/CYP1A1",11
"Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","18/1870","66/6792",0.272727272727273,0.990568789499271,-0.0474545476935942,0.565842919079975,0.779293929599633,0.541356923641183,"GSTM4/PIK3R1/GSTM1/GSTM2/GSTM3/ERCC1/CYCS/FAS/BCL2L1/MAP3K5/MAPK1/BCL2/ERBB2/AKT3/POLH/PIK3CD/TP53/GSTT1",18
"Metabolism","Glycan biosynthesis and metabolism","hsa00604","Glycosphingolipid biosynthesis - ganglio series","4/1870","14/6792",0.285714285714286,1.03773873185638,0.0871199067268734,0.565942565588206,0.779293929599633,0.541356923641183,"ST6GALNAC6/ST3GAL2/ST3GAL1/ST6GALNAC4",4
"Human Diseases","Immune disease","hsa05340","Primary immunodeficiency","9/1870","33/6792",0.272727272727273,0.990568789499271,-0.033473417071962,0.579289853715703,0.793045121182875,0.550909548766505,"JAK3/CD4/CD79A/IL2RG/CD40/CD19/PTPRC/BLNK/CD3E",9
"Human Diseases","Immune disease","hsa05323","Rheumatoid arthritis","23/1870","85/6792",0.270588235294118,0.982799622522806,-0.0983558399301463,0.580499886975361,0.793045121182875,0.550909548766505,"ATP6V0D1/CSF1/FOS/CXCL12/ATP6V0A1/TGFB3/TLR4/TGFB1/ATP6AP1/ICAM1/JUN/CXCL5/CD28/ITGB2/HLA-DRB4/TEK/ITGAL/ATP6V1C1/FLT1/HLA-DRB1/HLA-DMA/ATP6V1A/HLA-DRA",23
"Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","44/1870","163/6792",0.269938650306748,0.980440274269217,-0.155793529825244,0.591908723382159,0.805460105935722,0.559533942846292,"PIK3R1/IL6ST/STAT3/RPS23/MAVS/FOS/PRKCB/RPL29/IL6R/JAK1/PRKCA/C3/C1S/IKBKB/TNFRSF1A/NFKB1/TLR4/HBEGF/STAT2/NFKBIA/MAPK1/VWF/CFD/TMPRSS2/JUN/ADAM17/F13A1/C7/AGTR1/ACE/C1R/EGFR/RPS27/PIK3CD/OAS2/CYBB/NLRP3/MAPK14/NRP1/C6/CFB/C1QC/ACE2/TLR8",44
"Cellular Processes","Cell growth and death","hsa04210","Apoptosis","33/1870","123/6792",0.268292682926829,0.974461979913917,-0.176167700284144,0.604177434165943,0.818943631467118,0.568900626743425,"ITPR1/PIK3R1/CFLAR/ACTB/GADD45B/FOS/CTSB/SPTAN1/CYCS/PARP3/IKBKB/TNFRSF1A/FAS/BCL2L1/MAP3K5/NFKB1/LMNA/MAP2K2/CTSO/NFKBIA/MAPK1/BCL2/JUN/AKT3/ITPR2/DAB2IP/PIK3CD/NGF/TP53/TNFRSF10B/MCL1/TNFSF10/CTSW",33
"Organismal Systems","Immune system","hsa04650","Natural killer cell mediated cytotoxicity","32/1870","120/6792",0.266666666666667,0.96855614973262,-0.214197889583879,0.619279003661167,0.836147137239007,0.580851492272812,"PIK3R1/PRKCB/ICAM2/ARAF/PRKCA/PTK2B/SOS2/FAS/PTPN11/MAP2K2/PPP3CB/SHC1/MAPK1/ICAM1/IFNGR1/HLA-E/PPP3CC/SHC3/VAV3/SOS1/ITGB2/HLA-G/PIK3CD/RAC2/LCP2/ITGAL/FYN/TNFRSF10B/HLA-B/KLRD1/FCER1G/TNFSF10",32
"Metabolism","Glycan biosynthesis and metabolism","hsa00541","Biosynthesis of various nucleotide sugars","4/1870","15/6792",0.266666666666667,0.96855614973262,-0.0751414324736743,0.626550338452311,0.842685920321519,0.585393829072131,"CYB5R3/UAP1L1/CYB5R1/CYB5R2",4
"Metabolism","Amino acid metabolism","hsa00280","Valine, leucine and isoleucine degradation","11/1870","42/6792",0.261904761904762,0.951260504201681,-0.195285795323142,0.635027198174096,0.850229104714227,0.590633899528464,"ALDH6A1/HADHA/ALDH2/IVD/ACAA1/AOX1/ALDH1B1/HIBADH/ALDH3A2/MCCC2/HMGCS2",11
"Cellular Processes","Cell motility","hsa04814","Motor proteins","46/1870","173/6792",0.265895953757225,0.965756854502179,-0.28120133359062,0.639303778155259,0.850229104714227,0.590633899528464,"CAPZB/ACTB/ACTR1A/MYL9/KIF1C/MYH11/KIF13A/DCTN1/MYH9/DYNC1H1/MYL10/MYL5/MYO1C/TNNT3/ACTC1/DNAH1/DYNC1LI2/MYO9B/TPM3/TPM2/ACTA1/DYNC2H1/ACTG2/ACTA2/TPM1/TPM4/MYO5A/MYL3/TNNC1/MYL4/TUBB1/TNNC2/TNNI2/TUBB6/MYO15B/MYO1F/TNNI1/MYL2/TUBB4A/MYL1/TNNT2/MYH8/MYH7/MYH1/MYH2/MYO1G",46
"Metabolism","Lipid metabolism","hsa01040","Biosynthesis of unsaturated fatty acids","6/1870","23/6792",0.260869565217391,0.947500581260172,-0.155443662296707,0.639509499511278,0.850229104714227,0.590633899528464,"ACAA1/ACOX1/TECR/ACOX3/SCD/HACD1",6
"Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","20/1870","77/6792",0.25974025974026,0.943398847142163,-0.307867960681131,0.662884533251909,0.868884820813957,0.603593580968895,"C3/C1S/SELPLG/ICAM1/CFD/FPR2/ITGB2/C1R/CFI/ITGAM/HLA-DRB4/FCGR2C/FPR1/ITGAL/CFB/HLA-DRB1/PLG/HLA-DMA/HLA-DRA/C1QC",20
"Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","51/1870","193/6792",0.264248704663212,0.959773904851625,-0.349433333001173,0.663335605167489,0.868884820813957,0.603593580968895,"ITPR1/UQCRC1/UBE2L3/PINK1/DUSP1/GNAI2/UBA1/TXN2/VDAC1/UBC/MFN2/CAMK2D/CYCS/NDUFS1/PRKACB/CAMK2G/SNCA/GNAS/BCL2L1/MAP3K5/UQCRC2/CALM1/GNAL/MAOA/SLC11A2/UBE2G2/NDUFB8/MAOB/NDUFV1/NDUFA13/UBE2G1/NDUFV3/NDUFS7/ITPR2/UBE2J2/SDHC/CALML6/COX7A1/SLC39A8/COX6A2/SLC25A6/SLC39A14/PPIF/CAMK2A/TP53/ADCY5/TUBB1/NFE2L2/TUBB6/MAPT/TUBB4A",51
NA,NA,"hsa03272","Virion - Hepatitis viruses","10/1870","39/6792",0.256410256410256,0.93130399012752,-0.26517483346335,0.66355757209135,0.868884820813957,0.603593580968895,"LAMP1/PDCD6IP/TGOLN2/CHMP4B/CD81/HSPG2/DPP4/EGFR/LDLR/CLDN5",10
"Human Diseases","Immune disease","hsa05332","Graft-versus-host disease","10/1870","39/6792",0.256410256410256,0.93130399012752,-0.26517483346335,0.66355757209135,0.868884820813957,0.603593580968895,"FAS/HLA-E/CD28/HLA-G/HLA-DRB4/HLA-DRB1/HLA-B/KLRD1/HLA-DMA/HLA-DRA",10
"Human Diseases","Infectious disease: bacterial","hsa05110","Vibrio cholerae infection","12/1870","47/6792",0.25531914893617,0.927340994424849,-0.3080805390577,0.674363088106694,0.87971425403392,0.61111653017979,"ATP6V0D1/ACTB/ADCY9/PRKCA/ATP6V0A1/PRKACB/GNAS/ATP6AP1/KDELR1/SEC61A1/ATP6V1C1/ATP6V1A",12
"Metabolism","Metabolism of cofactors and vitamins","hsa00770","Pantothenate and CoA biosynthesis","5/1870","20/6792",0.25,0.908021390374332,-0.253898553889379,0.682051406533595,0.886411378528679,0.615768862985189,"ALDH2/ALDH1B1/ALDH3A2/ENPP1/DPYS",5
"Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","42/1870","161/6792",0.260869565217391,0.947500581260172,-0.415522727404542,0.689724662284857,0.890369652944609,0.618518581902974,"ITPR1/RHOA/TXNIP/MAP1LC3B/GABARAP/GABARAPL1/PRKCD/MAVS/JAK1/TXN2/VDAC1/CTSB/MFN2/HSP90AB1/TRIP6/IKBKB/BCL2L1/NFKB1/TLR4/RNASEL/RIPK3/STAT2/YWHAE/NFKBIA/MAPK1/BCL2/JUN/TRPV2/TRPM7/ITPR2/P2RX7/GPSM3/NLRP1/PSTPIP1/IFI16/TNFAIP3/OAS2/CYBB/NLRP3/ANTXR2/MAPK14/NAMPT",42
"Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","8/1870","32/6792",0.25,0.908021390374332,-0.321444016021682,0.690228924040633,0.890369652944609,0.618518581902974,"AHCYL1/MTHFR/ALDH1L1/AHCYL2/AMT/MAT2A/BHMT2/SARDH",8
"Organismal Systems","Digestive system","hsa04974","Protein digestion and absorption","24/1870","94/6792",0.25531914893617,0.927340994424849,-0.437217633007317,0.705838001207476,0.90713254229257,0.630163361701801,"COL6A1/ATP1A2/COL6A2/SLC7A8/ATP1B2/ELN/COL13A1/COL5A3/COL27A1/SLC8A1/COL14A1/DPP4/COL4A3/COL18A1/COL4A2/XPNPEP2/COL28A1/COL15A1/COL12A1/COL17A1/PRSS3/COL4A4/ACE2/KCNE3",24
"Human Diseases","Cancer: specific types","hsa05217","Basal cell carcinoma","15/1870","60/6792",0.25,0.908021390374332,-0.441069752294758,0.716138636927975,0.916974564627334,0.637000380099073,"TCF7L2/GLI3/GADD45B/CTNNB1/APC/TCF7L1/BMP4/WNT7B/APC2/SUFU/TP53/LEF1/TCF7/HHIP/FZD7",15
"Metabolism","Metabolism of terpenoids and polyketides","hsa00900","Terpenoid backbone biosynthesis","5/1870","21/6792",0.238095238095238,0.864782276546982,-0.382502012148102,0.726446403749601,0.926753316548204,0.643793446047441,"DHDDS/PCYOX1/MVD/MVK/HMGCS2",5
"Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","4/1870","17/6792",0.235294117647059,0.854608367411136,-0.369935566941236,0.730411731474113,0.928398794218012,0.644936520175716,"ACOX2/AMACR/CH25H/CYP46A1",4
"Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","53/1870","206/6792",0.257281553398058,0.934468615336691,-0.588693113396,0.745884079156395,0.944605019953537,0.656194599027332,"ITPR1/PIK3R1/PRNP/UQCRC1/PRKCD/EGR1/VDAC1/NOTCH1/CYCS/NDUFS1/PRKACB/UQCRC2/CREB3/CSNK2B/PPP3CB/NDUFB8/NDUFV1/NDUFA13/MAPK1/GRIN1/PPP3CC/NDUFV3/CREB3L2/NDUFS7/ITPR2/SDHC/RYR1/NCAM1/CREB1/COX7A1/ATF6B/COX6A2/CREB3L1/C7/SLC25A6/CAV2/HSPA1L/STIP1/PIK3CD/PPIF/NCAM2/CYBB/NCF4/GRIN2A/CACNA1C/RAC2/MAPK14/C6/TUBB1/FYN/TUBB6/TUBB4A/C1QC",53
"Environmental Information Processing","Membrane transport","hsa02010","ABC transporters","10/1870","42/6792",0.238095238095238,0.864782276546982,-0.541780341256992,0.758516137482073,0.957109453477379,0.664881131036918,"ABCA8/ABCA9/ABCC9/ABCG4/ABCC1/ABCB1/ABCG2/ABCC3/ABCA6/ABCB8",10
"Cellular Processes","Cellular community - eukaryotes","hsa04550","Signaling pathways regulating pluripotency of stem cells","33/1870","132/6792",0.25,0.908021390374332,-0.657738941709388,0.773344753817984,0.968957022004351,0.673111354585155,"PIK3R1/IL6ST/STAT3/JAK1/FGFR1/CTNNB1/SMAD3/FGFR2/IGF1/KAT6A/JAK3/BMPR2/MAP2K2/FGF2/APC/ACVR1B/MAPK1/AKT3/BMP4/WNT7B/APC2/IGF1R/BMPR1B/KLF4/FGFR3/PIK3CD/JAK2/MAPK14/MYC/MEIS1/TBX3/TCF7/FZD7",33
"Metabolism","Glycan biosynthesis and metabolism","hsa00531","Glycosaminoglycan degradation","4/1870","18/6792",0.222222222222222,0.807130124777184,-0.505004118221797,0.773490187594251,0.968957022004351,0.673111354585155,"NAGLU/HYAL2/HYAL1/GNS",4
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","14/1870","59/6792",0.23728813559322,0.861850811202755,-0.656881304393691,0.786763430436138,0.979907131435764,0.680718134684635,"GSTM4/TK2/GSTM1/GSTM2/GSTM3/CES2/IMPDH2/CYP2E1/DPYS/CDA/UGT2B17/MPO/GSTT1/UGT2B28",14
"Metabolism","Carbohydrate metabolism","hsa00640","Propanoate metabolism","7/1870","31/6792",0.225806451612903,0.82014835259617,-0.618595366968349,0.790866083916711,0.979907131435764,0.680718134684635,"ALDH6A1/HADHA/ACOX1/ACACB/ACOX3/SUCLG2/ACSS1",7
"Metabolism","Global and overview maps","hsa01210","2-Oxocarboxylic acid metabolism","7/1870","31/6792",0.225806451612903,0.82014835259617,-0.618595366968349,0.790866083916711,0.979907131435764,0.680718134684635,"ACO2/OGDH/IDH3G/DLST/IDH3A/GOT1/PDHA1",7
"Metabolism","Glycan biosynthesis and metabolism","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series","6/1870","27/6792",0.222222222222222,0.807130124777184,-0.618912486948353,0.795048733037104,0.979907131435764,0.680718134684635,"B4GALT1/ABO/FUT7/FUT5/FUT6/FUT3",6
"Organismal Systems","Immune system","hsa04657","IL-17 signaling pathway","21/1870","87/6792",0.241379310344828,0.87671030794763,-0.713351973158337,0.796351040532811,0.979907131435764,0.680718134684635,"FOS/IL17RC/IL17RA/HSP90AB1/FOSB/IKBKB/NFKB1/JUND/NFKBIA/MAPK1/JUN/CXCL5/MUC5AC/PTGS2/TNFAIP3/USP25/IL17D/MAPK14/MUC5B/S100A9/S100A8",21
"Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","5/1870","23/6792",0.217391304347826,0.78958381771681,-0.623013792641807,0.801368735818342,0.98259700116242,0.682586723088712,"PLA2G2A/PLA2G5/PLA2G4C/CYP2E1/PLA2G4A",5
"Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","11/1870","48/6792",0.229166666666667,0.832352941176471,-0.718413757374842,0.809230134463131,0.988742453023614,0.686855822060997,"FAS/HLA-E/CD28/HLA-G/HLA-DRB4/CD40/HLA-DRB1/HLA-B/HLA-DMA/TG/HLA-DRA",11
"Metabolism","Glycan biosynthesis and metabolism","hsa00512","Mucin type O-glycan biosynthesis","7/1870","32/6792",0.21875,0.79451871657754,-0.718109669513553,0.819044488682013,0.995512675921978,0.691558934585569,"ST3GAL2/GALNT15/ST3GAL1/ST6GALNAC4/GALNT10/GALNT2/C1GALT1",7
"Genetic Information Processing","Folding, sorting and degradation","hsa04120","Ubiquitin mediated proteolysis","26/1870","108/6792",0.240740740740741,0.874390968508616,-0.811019670899389,0.820509006667682,0.995512675921978,0.691558934585569,"WWP2/UBE2H/UBE2L3/UBA1/STUB1/UBC/MAP3K1/BTRC/UBOX5/SMURF1/UBE4B/ITCH/UBE2G2/UBE3B/HERC4/PML/FZR1/UBE2G1/UBE2J2/FBXO2/RHOBTB2/SOCS3/FBXW11/UBE2D3/CBL/HERC1",26
"Metabolism","Metabolism of other amino acids","hsa00430","Taurine and hypotaurine metabolism","3/1870","15/6792",0.2,0.726417112299465,-0.653781579141697,0.825830448612742,0.99847792915896,0.693618825352349,"GGT5/CDO1/GGT7",3
"Metabolism","Lipid metabolism","hsa00062","Fatty acid elongation","5/1870","24/6792",0.208333333333333,0.75668449197861,-0.735973368978497,0.832227592947587,0.999249047587587,0.694154502950273,"HADHA/TECR/MECR/THEM4/HACD1",5
