"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","63/2723","153/6792",0.411764705882353,1.02706789656737,0.277010180543835,0.421294383125364,0.784310779534574,0.650536764807745,"CDKN2A/ACTL6A/SMARCA2/GSTM4/PIK3R1/TGFBR2/SMARCD3/GSTM1/E2F1/TCF7L2/ARID2/E2F3/SMAD2/ACTB/GSTM2/GADD45B/GSTM3/PRKCB/ARAF/CTNNB1/PRKCA/FZD3/SMAD3/NRAS/CSNK1A1/SOS2/EGFR/POLK/BCL2L1/TGFB3/GAB1/TGFB1/MAP2K2/FZD6/PHF10/SHC1/APC/MAPK1/TCF7L1/HMOX1/SHC3/AKT3/E2F2/SOS1/WNT7B/LRP6/APC2/IGF1R/DPF3/CCND1/TXNRD2/PIK3CD/TP53/LEF1/FZD9/MYC/NFE2L2/TCF7/MET/RB1/GSTT1/FZD7/WNT11",63
"Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","86/2723","210/6792",0.40952380952381,1.02147841141598,0.258630480299719,0.424126482329717,0.784310779534574,0.650536764807745,"FXYD1/RHOA/RRAS/PIK3R1/ATP2B4/GLI3/PDE4B/PDE4A/MYL9/FOS/MAPK8/ATP1A2/GNAI2/SLC9A1/GNAI3/PPARA/ADCY9/RAPGEF3/RAP1A/CAMK2D/CREB3L4/ACOX1/PRKACB/CAMK2G/GNAS/CALM1/NFKB1/PLD1/CREB3/ADRB2/ROCK1/NPR1/ADCY6/MAP2K2/EDNRA/ADCY4/ACOX3/VAV2/ATP1B2/NPY1R/PTGER3/NFKBIA/VIPR2/MAPK1/LIPE/GRIN1/PTGER2/CREB3L2/POPDC2/JUN/ADCYAP1R1/AKT3/VAV3/ATP2A3/PDE3A/CALML6/ATP2A2/CREB1/CREB3L1/GABBR1/GRIA3/AFDN/EDN3/PIK3CD/CHRM2/GRIN2A/CACNA1C/CAMK2A/RAC2/ATP2B2/PLN/EDN1/ADCY5/PDE4D/VIP/TIAM1/GRIN3A/PLCE1/ATP2A1/HHIP/PPP1R1B/POPDC3/ADRB1/NPY/GABBR2/ADCYAP1",86
"Metabolism","Global and overview maps","hsa01250","Biosynthesis of nucleotide sugars","13/2723","30/6792",0.433333333333333,1.08086669114947,0.363111127829973,0.425450970878223,0.784310779534574,0.650536764807745,"PGM2/PMM1/TGDS/UAP1L1/PGM1/MPI/HK1/GFPT2/NAGK/GALE/GALT/HKDC1/GPI",13
"Genetic Information Processing","Folding, sorting and degradation","hsa04130","SNARE interactions in vesicular transport","13/2723","30/6792",0.433333333333333,1.08086669114947,0.363111127829973,0.425450970878223,0.784310779534574,0.650536764807745,"VAMP3/VAMP2/STX4/STX8/USE1/GOSR2/VAMP5/SNAP23/STX19/STX6/BET1L/STX1B/STX1A",13
"Metabolism","Glycan biosynthesis and metabolism","hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate","6/2723","13/6792",0.461538461538462,1.1512189609876,0.446418259508941,0.428257554736324,0.784310779534574,0.650536764807745,"ST3GAL2/ST3GAL1/B4GALT4/B4GALT1/B3GNT2/B3GNT7",6
"Organismal Systems","Immune system","hsa04664","Fc epsilon RI signaling pathway","26/2723","62/6792",0.419354838709677,1.04600002369303,0.297641311143378,0.430329682723784,0.784310779534574,0.650536764807745,"PIK3R1/MAPK8/MAP2K4/PRKCA/NRAS/SOS2/INPP5D/MAP2K2/FCER1A/VAV2/MAPK1/SYK/AKT3/VAV3/SOS1/LYN/ALOX5AP/PIK3CD/PLA2G4C/FYN/RAC2/LCP2/MAPK14/PLA2G4A/MAPK13/FCER1G",26
"Organismal Systems","Excretory system","hsa04960","Aldosterone-regulated sodium reabsorption","15/2723","35/6792",0.428571428571429,1.06898903520277,0.334721782151085,0.43148329418521,0.784310779534574,0.650536764807745,"PIK3R1/PRKCB/ATP1A2/PRKCA/NR3C2/IGF1/ATP1B2/MAPK1/SGK1/SCNN1A/INSR/SFN/PIK3CD/IRS1/KCNJ1",15
"Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","17/2723","40/6792",0.425,1.06008079324275,0.311742689463696,0.436404076415388,0.789145195176013,0.654546610385775,"CAT/HADHA/DLST/ALDH2/AOX1/ACAT2/MAOA/MAOB/DDC/ALDH1B1/TPH1/ALDH3A2/CYP1B1/EHHADH/AADAT/CYP1A1/IDO1",17
"Metabolism","Global and overview maps","hsa01212","Fatty acid metabolism","21/2723","50/6792",0.42,1.04760925449871,0.27639415210073,0.444046622946982,0.796459880464988,0.660613684596205,"ACADVL/HADHA/ACAA1/ACOX1/ACSL1/TECR/MECR/ACAT2/ACOX3/HACD3/ACSL4/SCD/HACD1/EHHADH/ELOVL2/ACSBG1/ACACA/ACSL5/ELOVL7/ACSL6/ELOVL4",21
"Metabolism","Metabolism of cofactors and vitamins","hsa00790","Folate biosynthesis","10/2723","23/6792",0.434782608695652,1.08448162991585,0.331979132785875,0.44729552026114,0.796459880464988,0.660613684596205,"GGH/DHFR/GPHN/DHFR2/PTS/MOCS1/TPH1/GCH1/ALPL/AKR1C3",10
"Metabolism","Lipid metabolism","hsa01040","Biosynthesis of unsaturated fatty acids","10/2723","23/6792",0.434782608695652,1.08448162991585,0.331979132785875,0.44729552026114,0.796459880464988,0.660613684596205,"ACAA1/ACOX1/TECR/ACOX3/HACD3/SCD/HACD1/ELOVL2/ELOVL7/ELOVL4",10
"Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","25/2723","60/6792",0.416666666666667,1.03929489533603,0.250084369547406,0.44979990629372,0.796853641099027,0.660940284428389,"ALDH2/ALDH3B1/ALDOA/PGM2/PDHA1/PKM/PGM1/HK1/ALDH1B1/GAPDH/ALDH3A2/G6PC3/ADH1B/HKDC1/PFKM/GPI/ACSS1/GALM/ADH1C/ALDOB/ENO1/PGK1/PGAM2/ALDOC/FBP2",25
"Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","41/2723","100/6792",0.41,1.02266617701065,0.186787216749943,0.46393699310491,0.817747528250574,0.678270457755717,"PIK3R1/SERPINB6/LAMB2/GNAQ/PRKCB/PRKCA/CASP3/LAMA2/RAB5B/LAMA4/PRKACB/GNAS/RAB5A/TGFB3/NFKB1/TLR4/TGFB1/GNAL/ACTN1/RAB7B/PTK2/VCL/CD1E/FN1/ITGB2/IL1R1/COL4A3/ITGAM/PIK3CD/COL4A2/CXCL8/CD1D/SERPINB9/ARG2/IL1R2/HSPB1/CD14/COL4A4/ARG1/MUC2/CD1C",41
"Metabolism","Global and overview maps","hsa01200","Carbon metabolism","45/2723","110/6792",0.409090909090909,1.02039862451174,0.176437474063457,0.466300256778456,0.817782862390358,0.67829976521595,"GLUD1/TKT/ACO2/PSPH/CAT/OGDH/IDH3G/ALDH6A1/DLST/GLUD2/RPE/MDH2/ALDOA/ACOX1/H6PD/IDH3A/ACAT2/ACOX3/GOT1/PDHA1/PKM/HK1/SUCLG2/GAPDH/PGD/PC/HKDC1/PFKM/GPI/SDHC/AMT/IDNK/RGN/SHMT2/TKFC/ACSS1/CPS1/ALDOB/ENO1/GLYCTK/PGK1/PSAT1/PGAM2/ALDOC/FBP2",45
"Genetic Information Processing","Replication and repair","hsa03450","Non-homologous end-joining","5/2723","11/6792",0.454545454545455,1.13377624945748,0.363224661161701,0.469746203287005,0.819707124735824,0.679895820546981,"FEN1/DCLRE1C/PRKDC/XRCC5/XRCC4",5
"Human Diseases","Infectious disease: parasitic","hsa05142","Chagas disease","38/2723","93/6792",0.408602150537634,1.01917951026501,0.152342416401457,0.479005377905335,0.825084837386494,0.684356297032984,"PIK3R1/CFLAR/TGFBR2/SMAD2/GNAQ/FOS/MAPK8/MAP2K4/GNAI2/GNAI3/C3/IKBKB/PPP2R1A/TNFRSF1A/GNAS/FAS/TGFB3/NFKB1/TLR4/TGFB1/GNAL/NFKBIA/MAPK1/IFNGR1/JUN/AKT3/ACE/PPP2R1B/PIK3CD/PPP2CB/PPP2R2D/CXCL8/MAPK14/MAPK13/C1QC/BDKRB2/GNAO1/CD3E",38
"Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","9/2723","21/6792",0.428571428571429,1.06898903520277,0.259006195659001,0.479733496367952,0.825084837386494,0.684356297032984,"ALDH2/ALDH3B1/ASPA/MAOA/MAOB/ALDH1B1/ALDH3A2/HNMT/CARNS1",9
"Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","40/2723","98/6792",0.408163265306122,1.01808479543121,0.147513112062126,0.479920406846585,0.825084837386494,0.684356297032984,"STAT3/LAMB2/MAPK8/JAK1/GNAI2/GNAI3/MAP3K7/CASP3/CYCS/LAMA2/LAMA4/IKBKB/TNFRSF1A/BCL2L1/TGFB3/NFKB1/TLR4/TGFB1/STAT1/NFKBIA/MAPK1/BCL2/IFNGR1/AKT3/ITGA6/HSPA1L/HLA-DRB4/JAK2/PPIF/CD40/LDLR/MAPK14/MAPK13/HLA-DRB1/PIK3R5/ITGB1/HLA-DMA/HLA-DRA/PIK3CG/GNAO1",40
"Organismal Systems","Development and regeneration","hsa04360","Axon guidance","72/2723","178/6792",0.404494382022472,1.00893347142733,0.0987972825954483,0.489563296034566,0.837537207431684,0.694684759594972,"ILK/RHOA/RRAS/PIK3R1/ABLIM3/SSH1/SEMA5A/SLIT3/MYL9/GNAI2/ABLIM1/GNAI3/PRKCA/CXCL12/FZD3/CAMK2D/UNC5C/NRAS/CAMK2G/EPHB6/PLXNC1/SEMA3G/CFL2/BMPR2/ROCK1/PTPN11/ENAH/SEMA3C/FES/PPP3CB/MYL5/CFL1/MAPK1/SRC/PPP3CC/SEMA7A/SEMA4C/NEO1/PTK2/LIMK1/EPHA3/SEMA6B/ROBO3/PLXNA4/LIMK2/SEMA6A/EPHA2/NTN4/BMPR1B/DCC/PIK3CD/SLIT2/FYN/CXCR4/CAMK2A/RAC2/TRPC1/NRP1/SRGAP1/EFNA5/DPYSL5/SEMA4A/SEMA4D/SEMA3F/EPHA7/LRRC4/ITGB1/MET/NGEF/EPHA5/RHOD/SEMA6D",72
"Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","27/2723","66/6792",0.409090909090909,1.02039862451174,0.136220120776038,0.492719194852817,0.838824385383576,0.695752393245313,"TKT/ACO2/GLUL/PSPH/IDH3G/RPE/ALDOA/IDH3A/GOT1/PKM/GAPDH/ASL/PC/PFKM/MAT2A/SHMT2/ASNS/CPS1/ALDOB/ENO1/PGK1/PSAT1/PGAM2/ALDOC/ASS1/ARG2/ARG1",27
"Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","67/2723","166/6792",0.403614457831325,1.00673866969899,0.0719033854423955,0.501279509809242,0.849255091861289,0.704404012251107,"GSTM4/PIK3R1/GSTM1/COX7A2/CAT/UQCRC1/PRKCD/GSTM2/FOS/GSTM3/MAPK8/MAP2K4/ARAF/VDAC1/VDAC3/EPHX2/NDUFS1/ARNT/NRAS/IKBKB/SOS2/EGFR/MAP3K5/UQCRC2/NFKB1/PLD1/EPHX1/PTPN11/MAP2K2/NDUFB8/NDUFV1/NDUFA13/NFKBIA/MAPK1/PRKD3/HMOX1/SRC/NDUFB6/NDUFV3/JUN/PTK2/AKT3/NDUFS7/CYP1B1/SOS1/SDHC/COX7A1/COX6A2/SLC25A6/PIK3CD/PPIF/AKR1C3/VEGFA/PTPRJ/CYP2E1/MAPK14/NDUFA7/MAPK13/NFE2L2/LPO/PRKD1/CYP1A1/AKR1C1/MET/GSTT1/EPHX4/NOX4",67
NA,NA,"hsa03272","Virion - Hepatitis viruses","16/2723","39/6792",0.41025641025641,1.02330574310009,0.119397085170346,0.513372423083815,0.865540945199283,0.717912109575638,"LAMP1/EPCAM/VPS4B/PDCD6IP/TGOLN2/CHMP4B/EGFR/CD81/HSPG2/CLDN3/DPP4/OCLN/LDLR/CLDN4/CLDN5/CLDN18",16
"Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","122/2723","304/6792",0.401315789473684,1.00100508340259,0.0146666292398984,0.516587500137103,0.866774218980043,0.718935033085543,"CCNE2/HES6/CCNA2/HDAC2/NOTCH2/PIK3R1/ATP6V0D1/ITGA7/COL6A1/E2F1/TCF7L2/ATR/PATJ/LAMB2/PPP2R5D/SCRIB/CCNE1/TADA3/ITGA5/RHEB/CDK2/RBL1/MDM2/CCND2/JAK1/PXN/CTNNB1/TSC2/FZD3/PSEN1/PRKCI/CASP3/FOXO1/NOTCH1/LAMA2/COL6A2/CREB3L4/LAMA4/NRAS/ATP6V0A1/PRKACB/IKBKB/CSNK1A1/PPP2R1A/SOS2/TNFRSF1A/GNAS/EGFR/FAS/ITGB3/NFKB1/ITGB4/CREB3/THBS1/RBL2/PDGFRB/MAP2K2/STAT1/FZD6/MAML2/IFNAR1/ATP6AP1/STAT2/APC/CCND3/HEY1/MAPK1/TCF7L1/ATP6V0A2/PKM/VWF/DLG3/HLA-E/ITGA8/PPP2R5B/NOTCH3/CREB3L2/PTK2/AKT3/SOS1/NFX1/WNT7B/FN1/APC2/CREB1/ATP6V1B1/THBS4/ITGA6/CREB3L1/JAG1/MFNG/CCND1/PPP2R1B/PTGS2/COL4A3/HLA-G/PIK3CD/IBSP/COL4A2/PPP2CB/PPP2R2D/VEGFA/TNC/DLG2/ITGA2/HES2/TP53/ATP6V1C1/FZD9/HLA-B/HES1/ITGB8/ITGB1/TCF7/ATP6V1C2/ITGA9/RB1/ATP6V1A/TNR/COL4A4/FZD7/WNT11",122
"Organismal Systems","Nervous system","hsa04723","Retrograde endocannabinoid signaling","51/2723","127/6792",0.401574803149606,1.00165114322149,0.0153650285134584,0.527972013673248,0.881637477377816,0.731263176832753,"ITPR1/ABHD6/GNG7/GNAQ/MAPK8/PRKCB/GNAI2/GNAI3/MGLL/GNG4/DAGLB/ADCY9/PRKCA/NDUFS1/PRKACB/GNGT1/ADCY6/ADCY4/NDUFB8/KCNJ5/NDUFV1/NDUFA13/MAPK1/GNG11/NDUFB6/NDUFV3/GRM5/NDUFS7/ITPR2/GRIA3/PTGS2/KCNJ3/ITPR3/CACNA1C/GNG12/CACNA1B/GNG2/MAPK14/GABRA2/NDUFA7/ADCY5/MAPK13/GNG13/GNG3/GABRB1/SLC17A7/GABRA1/RIMS1/GRM1/GNAO1/KCNJ9",51
"Human Diseases","Infectious disease: bacterial","hsa05110","Vibrio cholerae infection","19/2723","47/6792",0.404255319148936,1.00833717504942,0.0469162955092308,0.536848835135554,0.892191635534802,0.740017191289611,"SEC61G/ATP6V0D1/ACTB/ADCY9/PRKCA/ATP6V0A1/PRKACB/GNAS/SEC61B/ATP6AP1/ATP6V0A2/KDELR1/ATP6V1B1/KDELR3/ERO1A/SEC61A1/ATP6V1C1/ATP6V1C2/ATP6V1A",19
"Metabolism","Carbohydrate metabolism","hsa00052","Galactose metabolism","11/2723","27/6792",0.407407407407407,1.01619945321745,0.068991435054803,0.545541993757747,0.898085640667234,0.744905900116089,"B4GALT1/PGM2/PGM1/HK1/G6PC3/GALE/GALT/HKDC1/PFKM/GALM/MGAM",11
"Metabolism","Glycan biosynthesis and metabolism","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series","11/2723","27/6792",0.407407407407407,1.01619945321745,0.068991435054803,0.545541993757747,0.898085640667234,0.744905900116089,"B3GNT5/GCNT2/B4GALT4/B4GALT1/B3GNT2/ABO/B3GALNT1/FUT7/FUT5/FUT6/FUT3",11
"Cellular Processes","Transport and catabolism","hsa04142","Lysosome","49/2723","123/6792",0.398373983739837,0.993667314565177,-0.0579771621380543,0.557611158795221,0.911670818085477,0.756173955582887,"LAMP1/PSAP/ATP6V0D1/AP1S2/AP3D1/TPP1/AP3B2/SMPD1/CLTB/CTNS/CTSB/NAGPA/CLN3/NAGA/M6PR/ATP6V0A1/CTSA/GGA3/LAPTM4B/GM2A/MCOLN1/NAGLU/SLC11A2/ATP6AP1/HYAL2/CTSO/IGF2R/ARSA/AP3M2/ATP6V0A2/AP3B1/AP1M1/AP4S1/SORT1/SLC11A1/LAMP3/ASAH1/LAPTM5/DMXL2/CTSV/HYAL1/ENTPD4/AP1G2/NAPSA/AP4B1/GNS/AP1S3/CTSW/AP1M2",49
"Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","20/2723","50/6792",0.4,0.997723099522585,-0.0132184799677913,0.559018782436367,0.911670818085477,0.756173955582887,"RRM1/GSTM4/GGCT/RRM2/GSTM1/GPX3/GSTM2/GSTK1/GSTM3/GGT5/SMS/ODC1/PGD/OPLAH/GSR/LANCL1/CHAC2/ANPEP/GGT7/GSTT1",20
"Organismal Systems","Digestive system","hsa04972","Pancreatic secretion","35/2723","88/6792",0.397727272727273,0.992054218275298,-0.0613702376147627,0.565056774897248,0.917231695065765,0.760786355430811,"ITPR1/RHOA/ATP2B4/GNAQ/PRKCB/ATP1A2/SLC9A1/ADCY9/PRKCA/RAP1A/PLA2G3/GNAS/CA2/PLA2G12A/ADCY6/ADCY4/ATP1B2/PLA2G2A/ATP2A3/ITPR2/PLA2G5/ATP2A2/RAB27B/ITPR3/ATP2B2/TRPC1/CEL/ADCY5/CLCA4/CHRM3/SLC26A3/ATP2A1/PRSS3/SLC4A4/PNLIP",35
"Metabolism","Carbohydrate metabolism","hsa00520","Amino sugar and nucleotide sugar metabolism","12/2723","30/6792",0.4,0.997723099522585,-0.0102238373866751,0.573144763129846,0.926053344131094,0.768103361894287,"PGM2/PMM1/UAP1L1/PGM1/MPI/HK1/GFPT2/NAGK/GALE/GALT/HKDC1/GPI",12
"Metabolism","Carbohydrate metabolism","hsa00562","Inositol phosphate metabolism","28/2723","71/6792",0.394366197183099,0.98367066150114,-0.113142992065177,0.589828001566695,0.948617385008188,0.786818823336606,"INPP5A/ALDH6A1/PLCD3/ITPKB/INPP5K/MTMR3/MTMR14/PIP4K2A/PI4K2A/PLCD1/PI4KB/PIP5K1A/INPP5D/OCRL/ITPK1/PIP5K1C/INPP4A/ISYNA1/INPP1/PIP4K2B/PIK3CD/PIK3C2A/SYNJ2/PLCD4/PLCE1/ITPKA/PIK3CG/IP6K3",28
"Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","24/2723","61/6792",0.39344262295082,0.981366983136969,-0.119579061393386,0.595773060913557,0.948676201706269,0.786867608111066,"TFE3/PIK3R1/RAPGEF1/EPAS1/ARAF/RAP1A/ARNT/NRAS/SOS2/TGFB3/GAB1/TGFB1/PTPN11/MAP2K2/MAPK1/ETS1/JUN/AKT3/SOS1/PDGFB/CRK/PIK3CD/VEGFA/MET",24
"Metabolism","Glycan biosynthesis and metabolism","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series","6/2723","15/6792",0.4,0.997723099522585,-0.0072213397110275,0.599749732262381,0.948676201706269,0.786867608111066,"GBGT1/ST3GAL2/ST3GAL1/NAGA/ABO/B3GALNT1",6
"Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","67/2723","170/6792",0.394117647058824,0.983050701000194,-0.183074752015002,0.601630109524558,0.948676201706269,0.786867608111066,"ACTL6A/SMARCA2/SMARCD3/COX7A2/COX20/ACTB/UQCRC1/NDUFAF7/RHEB/COA7/RPS6KA2/FGFR1/MGLL/AKT1S1/ATF2/ADCY9/COA6/TSC2/PLIN1/CREB3L4/NDUFS1/NRAS/ACSL1/PRKACB/SOS2/GNAS/MAP3K5/UQCRC2/PNPLA2/CREB3/NPR1/ADCY6/PRKAG1/ADCY4/COX17/NDUFB8/NDUFV1/NDUFA13/ACSL4/NDUFB6/LIPE/BMP8B/NDUFV3/PPARGC1A/CREB3L2/PRKAB1/NDUFS7/PRKG1/BMP8A/SOS1/SDHC/CREB1/COX7A1/COX6A2/CREB3L1/DPF3/PRKAA1/FRS2/ACSL5/PPARG/MAPK14/NDUFA7/ADCY5/MAPK13/ACSL6/RPS6KA6/PRDM16",67
"Organismal Systems","Excretory system","hsa04961","Endocrine and other factor-regulated calcium reabsorption","20/2723","51/6792",0.392156862745098,0.978159901492731,-0.12806320256585,0.603455922002269,0.948676201706269,0.786867608111066,"ATP2B4/CLTB/GNAQ/PRKCB/ATP1A2/DNM2/ADCY9/PRKCA/PTH1R/PRKACB/GNAS/AP2B1/AP2M1/ADCY6/ATP1B2/SLC8A1/AP2A1/VDR/ATP2B2/BDKRB2",20
"Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","20/2723","51/6792",0.392156862745098,0.978159901492731,-0.12806320256585,0.603455922002269,0.948676201706269,0.786867608111066,"NFKB2/CASP3/CYCS/C3/CLK4/APAF1/NFKB1/TLR4/SAR1B/NFKBIA/HSF1/BCL2L13/ITGB2/HSPA1L/ITGAM/BNIP3/CR1/SAR1A/CXCL8/CD14",20
"Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","60/2723","153/6792",0.392156862745098,0.978159901492731,-0.223509411436406,0.618679465452741,0.968247235170433,0.803100556995533,"SRSF1/SRPK1/PIK3R1/ITGA5/MAVS/RHEB/EIF2B4/CD74/JAK1/TAPBP/TSC2/MAP3K7/CASP3/SRSF7/CYCS/C3/NECTIN2/IKBKB/TNFRSF1A/FAS/BCL2L1/APAF1/ITGB3/SRSF6/NFKB1/PTPN11/STAT1/RNASEL/IFNAR1/STAT2/NFKBIA/PML/BCL2/IFNGR1/SRC/SYK/HLA-E/AKT3/PILRA/SRSF3/SRSF5/SOCS3/POU2F2/CFP/EIF2B5/BST2/HLA-G/PIK3CD/HLA-DRB4/JAK2/TRAF5/OAS2/SP100/POU2F3/B2M/TP53/HLA-DRB1/HLA-B/HLA-DMA/HLA-DRA",60
"Cellular Processes","Cell growth and death","hsa04210","Apoptosis","48/2723","123/6792",0.390243902439024,0.973388389778132,-0.24363528813601,0.629684122639328,0.981070351790739,0.813736530666425,"ITPR1/BIRC5/PIK3R1/PMAIP1/CFLAR/CASP6/ACTB/GADD45B/FOS/MAPK8/LMNB2/PIDD1/CTSB/CASP3/SPTAN1/CYCS/NRAS/PARP3/IKBKB/TNFRSF1A/FAS/BCL2L1/MAP3K5/APAF1/NFKB1/LMNA/MAP2K2/LMNB1/CTSO/PARP2/BCL2L11/NFKBIA/MAPK1/BCL2/JUN/AKT3/ITPR2/TUBA1A/DAB2IP/CTSV/PIK3CD/ITPR3/NGF/TP53/TNFRSF10B/MCL1/TNFSF10/CTSW",48
"Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","17/2723","44/6792",0.386363636363636,0.963709812038861,-0.197549011026273,0.633942898796445,0.983315874133152,0.815599051083145,"ACYP1/ALDH2/GLO1/MDH2/GRHPR/ACACB/ACAT2/PDHA1/PKM/ALDH1B1/ALDH3A2/PC/ADH1B/LDHD/ACSS1/ACACA/ADH1C",17
"Environmental Information Processing","Signal transduction","hsa04340","Hedgehog signaling pathway","20/2723","52/6792",0.384615384615385,0.959349134156332,-0.240706803042516,0.645879596382566,0.994747752657645,0.825081079719054,"GLI3/EFCAB7/CCND2/GRK2/ARRB1/PRKACB/CSNK1A1/BTRC/SMURF1/SMURF2/BCL2/GAS1/CCND1/FBXW11/ARRB2/SUFU/GPR161/HHATL/HHIP/SCUBE2",20
"Genetic Information Processing","Folding, sorting and degradation","hsa04141","Protein processing in endoplasmic reticulum","56/2723","144/6792",0.388888888888889,0.970008568980291,-0.297563576477004,0.647534863051346,0.994747752657645,0.825081079719054,"DNAJB12/SVIP/SEC61G/SEC31A/TMEM258/SEC13/AMFR/RRBP1/RNF185/MAPK8/RAD23A/ATXN3/NSFL1C/SEC24C/UGGT1/STUB1/DNAJA2/HSP90AB1/DNAJC3/CRYAB/MAP3K5/PPP1R15A/SEC61B/UBE4B/SAR1B/GANAB/TUSC3/UBE2G2/SIL1/DNAJC10/PRKCSH/MAN1C1/P4HB/BCL2/SEL1L/WFS1/SEC23A/UBE2G1/EDEM3/MAN1A1/CANX/UGGT2/HERPUD1/LMAN1L/DNAJB2/UBE2J2/FBXO2/ATF6B/SEC31B/HSPA1L/UBE2D3/ERO1A/SEC61A1/SAR1A/DNAJB1/NFE2L2",56
"Metabolism","Metabolism of terpenoids and polyketides","hsa00900","Terpenoid backbone biosynthesis","8/2723","21/6792",0.380952380952381,0.950212475735795,-0.186917779224633,0.653894444742543,0.994747752657645,0.825081079719054,"DHDDS/PCYOX1/ACAT2/HMGCS1/HMGCR/MVD/MVK/HMGCS2",8
"Metabolism","Carbohydrate metabolism","hsa00020","Citrate cycle (TCA cycle)","11/2723","29/6792",0.379310344827586,0.9461167323059,-0.237864741341313,0.661390714812932,0.994747752657645,0.825081079719054,"ACO2/OGDH/IDH3G/DLST/MDH2/IDH3A/PDHA1/SUCLG2/PC/ACLY/SDHC",11
"Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","11/2723","29/6792",0.379310344827586,0.9461167323059,-0.237864741341313,0.661390714812932,0.994747752657645,0.825081079719054,"ACO2/GLUL/CAT/MDH2/GRHPR/ACAT2/AMT/SHMT2/ACSS1/GLYCTK/HOGA1",11
"Genetic Information Processing","Translation","hsa03008","Ribosome biogenesis in eukaryotes","21/2723","55/6792",0.381818181818182,0.952372049544286,-0.290106062937353,0.662860531947042,0.994747752657645,0.825081079719054,"XPO1/DROSHA/RIOK1/UTP18/GNL2/LSG1/NOP58/NXT1/RPP40/NXT2/NMD3/XRN1/NVL/CSNK2B/UTP15/FCF1/MDN1/REXO1/RRP7A/NOL6/HEATR1",21
"Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","49/2723","127/6792",0.385826771653543,0.962370706232415,-0.350166578013379,0.668815133008348,0.994747752657645,0.825081079719054,"TRA2B/ACADVL/TCF7L2/ALDH2/MAPK8/MAP2K4/PPARA/IL17RC/CTNNB1/MAP3K7/CASP3/FOXO1/IL17RA/C3/ACOX1/ACACB/IKBKB/TNFRSF1A/FAS/MAP3K5/NFKB1/TLR4/PRKAG1/ACOX3/CAMKK2/NFKBIA/TCF7L1/SCD/ALDH1B1/ALDH3A2/PPARGC1A/AKT3/ADH1B/PRKAB1/ADIPOQ/PRKAA1/CCND1/LPIN1/ACACA/ADH1C/CYP2E1/CXCL8/MAPK14/MAPK13/LEF1/TCF7/CD14/C1QC/NOX4",49
"Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","14/2723","37/6792",0.378378378378378,0.943792121170013,-0.280435004694954,0.669611382993985,0.994747752657645,0.825081079719054,"PSPH/GRHPR/ALAS1/MAOA/MAOB/GATM/GAMT/AOC3/AMT/SHMT2/SARDH/GLYCTK/PSAT1/PGAM2",14
"Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","19/2723","50/6792",0.38,0.947836944546456,-0.302831112036312,0.669815821990105,0.994747752657645,0.825081079719054,"PTGDS/GGT5/LTC4S/EPHX2/PLA2G3/PLA2G12A/PLA2G2A/PTGIS/PTGS1/PLA2G5/HPGD/PTGS2/PLA2G4C/ALOX15B/AKR1C3/CYP2E1/PLA2G4A/PTGES/CYP4F8",19
"Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","19/2723","50/6792",0.38,0.947836944546456,-0.302831112036312,0.669815821990105,0.994747752657645,0.825081079719054,"LRP1/PLTP/OSBPL5/VDAC1/VDAC3/LDLRAP1/MYLIP/ANGPTL4/SORT1/CD36/APOB/STAR/LDLR/APOC1/CETP/APOA1/LPL/ANGPTL8/APOA2",19
"Metabolism","Lipid metabolism","hsa00062","Fatty acid elongation","9/2723","24/6792",0.375,0.935365405802424,-0.25947009646678,0.675705336953556,0.995026002518106,0.825311870585067,"HADHA/TECR/MECR/HACD3/THEM4/HACD1/ELOVL2/ELOVL7/ELOVL4",9
