"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene_Symbol","Gene_Description","Significance","abs_logFC"
"205184_at",2.52184952281609,5.55929240830512,6.34058508778082,1.70254823490377e-08,3.18181887561373e-07,9.10072719106876,"GNG4","G protein subunit gamma 4","Upregulated",2.52184952281609
"221517_s_at",1.04582701650586,7.89036345186427,6.34027579167952,1.70475158723979e-08,3.1847270825098e-07,9.09946396439311,"MED17","mediator complex subunit 17","Upregulated",1.04582701650586
"239023_at",-1.47350557068597,4.3532185599179,-6.33982709047005,1.70795305147718e-08,3.18949699446064e-07,9.09763141015332,"CDC42SE1","CDC42 small effector 1","Downregulated",1.47350557068597
"227980_at",1.41122773621042,7.70206331444411,6.33934072442972,1.71142998044601e-08,3.19477750560724e-07,9.09564506872233,"ZNF322","zinc finger protein 322","Upregulated",1.41122773621042
"220753_s_at",-1.35629687745882,7.07471114398835,-6.33864881011696,1.71638841827974e-08,3.20281853994279e-07,9.09281933195286,"CRYL1","crystallin lambda 1","Downregulated",1.35629687745882
"237040_at",1.61442740991044,6.47237567032913,6.33819374109761,1.71965731706407e-08,3.20770195605654e-07,9.09096090419071,"CWF19L2","CWF19-like 2, cell cycle control (S. pombe)","Upregulated",1.61442740991044
"226455_at",1.54616120090065,6.54931405174818,6.33620814531082,1.73399277324516e-08,3.23321646051817e-07,9.08285249067826,"CREB3L4","cAMP responsive element binding protein 3 like 4","Upregulated",1.54616120090065
"228195_at",-1.78517370190372,5.55148448711994,-6.33532116036896,1.74043475691391e-08,3.24293392831997e-07,9.07923061308883,"C2orf88","chromosome 2 open reading frame 88","Downregulated",1.78517370190372
"202684_s_at",1.48522539765153,4.77595972600183,6.33530911731919,1.74052238598025e-08,3.24293392831997e-07,9.07918143797402,"RNMT","RNA guanine-7 methyltransferase","Upregulated",1.48522539765153
"209703_x_at",-1.81070918128452,6.50718047505814,-6.33520746036341,1.74126224856472e-08,3.24308446120834e-07,9.07876634545084,"METTL7A","methyltransferase like 7A","Downregulated",1.81070918128452
"222190_s_at",-1.34606572629342,5.66671836206391,-6.33451385123148,1.74631868027653e-08,3.25127140750539e-07,9.07593420371101,"C16orf58","chromosome 16 open reading frame 58","Downregulated",1.34606572629342
"201315_x_at",-2.22564539535128,10.0737483754972,-6.33439282849402,1.74720242902316e-08,3.25168645707045e-07,9.07544005309773,"IFITM2","interferon induced transmembrane protein 2","Downregulated",2.22564539535128
"213661_at",-2.43137590991456,5.27809700041398,-6.33422363913502,1.74843864936766e-08,3.25275692323004e-07,9.07474923671776,"PAMR1","peptidase domain containing associated with muscle regeneration 1","Downregulated",2.43137590991456
"222333_at",-1.5003577202321,5.7414287423267,-6.33331184429947,1.75511581838763e-08,3.26394497639456e-07,9.0710263799019,"ALS2CL","ALS2 C-terminal like","Downregulated",1.5003577202321
"222673_x_at",1.21451018234518,8.66139110005858,6.33320778635746,1.75587944979132e-08,3.2641314728327e-07,9.07060152103759,"FAM122B","family with sequence similarity 122B","Upregulated",1.21451018234518
"201449_at",1.24697468177415,7.40616833852237,6.33276139593578,1.75915903170545e-08,3.26899314475567e-07,9.06877897279991,"TIA1","TIA1 cytotoxic granule-associated RNA binding protein","Upregulated",1.24697468177415
"222237_s_at",1.68999475614018,6.04174647335259,6.33203009453174,1.76454494286614e-08,3.27687475154745e-07,9.06579325156532,"ZNF112","zinc finger protein 112","Upregulated",1.68999475614018
"235970_at",1.56548606220518,5.7579423771992,6.33200469868979,1.76473227215655e-08,3.27687475154745e-07,9.06568956841289,"LCORL","ligand dependent nuclear receptor corepressor like","Upregulated",1.56548606220518
"1555831_s_at",-1.31693379486889,6.90353327306025,-6.33069762023095,1.77440042370417e-08,3.29358437001927e-07,9.06035333984524,"LRRC41","leucine rich repeat containing 41","Downregulated",1.31693379486889
"205190_at",3.04072156618587,7.36447010283252,6.32736288332489,1.79930504889144e-08,3.33855216971346e-07,9.04674047085878,"PLS1","plastin 1","Upregulated",3.04072156618587
"218030_at",-1.0267857497958,6.53596872709963,-6.32702324341129,1.80186091048769e-08,3.34203429409604e-07,9.04535412559225,"GIT1","GIT ArfGAP 1","Downregulated",1.0267857497958
"1557756_a_at",1.91615053853309,4.16134560979645,6.32611700032732,1.80869819442631e-08,3.35345184827188e-07,9.04165511674883,"CEP128","centrosomal protein 128","Upregulated",1.91615053853309
"238121_at",1.48774867871504,6.53268702302853,6.32544013081945,1.81382169707067e-08,3.36041883462938e-07,9.03889243831837,"GK5","glycerol kinase 5 (putative)","Upregulated",1.48774867871504
"212023_s_at",2.35619641030917,5.07137792215173,6.32427316313683,1.82268873695547e-08,3.37557563716101e-07,9.03412959372398,"MKI67","marker of proliferation Ki-67","Upregulated",2.35619641030917
"218864_at",-2.44504970027606,4.9795917467572,-6.32341051617853,1.82927102988424e-08,3.38649133060624e-07,9.03060895820033,"TNS1","tensin 1","Downregulated",2.44504970027606
"213282_at",1.1436004161275,7.91194996924888,6.32325071844954,1.83049292396047e-08,3.38747895108397e-07,9.02995680641095,"APOOL","apolipoprotein O like","Upregulated",1.1436004161275
"213900_at",-1.643013932088,6.11659726554779,-6.32210437407674,1.83928218783072e-08,3.4024646096461e-07,9.02527858730878,"FAM189A2","family with sequence similarity 189 member A2","Downregulated",1.643013932088
"209876_at",-1.91509982123706,5.37575655709577,-6.32108237322026,1.84715332629977e-08,3.41574121485279e-07,9.02110801427223,"GIT2","GIT ArfGAP 2","Downregulated",1.91509982123706
"215102_at",1.86845615801773,3.48588081912582,6.32091216990382,1.84846741762428e-08,3.41688716074523e-07,9.02041346838125,"DPY19L1P1","DPY19L1 pseudogene 1","Upregulated",1.86845615801773
"244663_at",1.57007758500204,5.90797540355823,6.32063201514335,1.85063242970562e-08,3.41960458011732e-07,9.01927025691208,"ZNF431","zinc finger protein 431","Upregulated",1.57007758500204
"233651_s_at",-1.27815816773664,6.00191088319895,-6.32022374938979,1.85379197092957e-08,3.42415696372115e-07,9.0176042958407,"MPND","MPN domain containing","Downregulated",1.27815816773664
"239841_at",1.3955376536004,6.54749663621104,6.31916038714324,1.86204636550792e-08,3.43811315225321e-07,9.01326530360771,"","","Upregulated",1.3955376536004
"212899_at",1.25987822906886,8.25704611420559,6.31782604229268,1.87245579916976e-08,3.45603647823504e-07,9.00782087298371,"CDK19","cyclin dependent kinase 19","Upregulated",1.25987822906886
"227962_at",-1.11998901498724,7.57632046932184,-6.31717450333034,1.87755948140737e-08,3.4641570829251e-07,9.00516256371943,"ACOX1","acyl-CoA oxidase 1","Downregulated",1.11998901498724
"231870_s_at",1.0049010406665,9.81003083603651,6.31604308790433,1.88645492870961e-08,3.47867083673879e-07,9.00054652020125,"NMD3","NMD3 ribosome export adaptor","Upregulated",1.0049010406665
"206502_s_at",4.59926956217941,5.3540611578514,6.31599425895127,1.88683977142598e-08,3.47867083673879e-07,9.00034730900411,"INSM1","INSM transcriptional repressor 1","Upregulated",4.59926956217941
"1566901_at",1.94579898063988,4.76914662163864,6.31532190897731,1.89214677546512e-08,3.48714855356974e-07,8.99760431589955,"TGIF1","TGFB induced factor homeobox 1","Upregulated",1.94579898063988
"204798_at",3.06334207959649,6.56755604330641,6.31189632835765,1.91941606002633e-08,3.53608034690061e-07,8.98363022219645,"MYB","MYB proto-oncogene, transcription factor","Upregulated",3.06334207959649
"238762_at",1.16350130414824,7.07945468594752,6.31121042450985,1.92492278308154e-08,3.54357184388676e-07,8.98083244802904,"MTHFD2L","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like","Upregulated",1.16350130414824
"1553185_at",1.7242635655067,7.56809474089704,6.31071669999685,1.9288962936233e-08,3.54955871055803e-07,8.97881861895485,"RASEF","RAS and EF-hand domain containing","Upregulated",1.7242635655067
"218264_at",1.09342861814703,6.79992772721764,6.31049513934049,1.93068206083831e-08,3.55151671654845e-07,8.97791492040786,"BCCIP","BRCA2 and CDKN1A interacting protein","Upregulated",1.09342861814703
"234762_x_at",1.33888499680348,8.97459846578017,6.30902556867088,1.94256824689559e-08,3.57204617806395e-07,8.97192108357376,"NLN","neurolysin","Upregulated",1.33888499680348
"202339_at",-1.85368249764951,3.82839408620432,-6.3084320709188,1.94738909908584e-08,3.57823657202079e-07,8.96950053735633,"SYMPK","symplekin","Downregulated",1.85368249764951
"203231_s_at",-1.5008311461102,6.88608363229569,-6.30729689089999,1.95664295121036e-08,3.59389808511415e-07,8.96487095140343,"ATXN1","ataxin 1","Downregulated",1.5008311461102
"202624_s_at",-1.0994635935733,6.47019659267201,-6.30661845613916,1.96219425092875e-08,3.60274972035265e-07,8.96210421503996,"CABIN1","calcineurin binding protein 1","Downregulated",1.0994635935733
"228930_at",1.20317431604602,6.6774440320649,6.30560843857468,1.97048764338776e-08,3.61662758180461e-07,8.95798540181434,"SCARNA15","small Cajal body-specific RNA 15","Upregulated",1.20317431604602
"229795_at",1.66982207523816,5.78138140235963,6.3045096176522,1.9795496485083e-08,3.63190527793244e-07,8.9535046648132,"","","Upregulated",1.66982207523816
"201300_s_at",-1.30612979540008,10.1983424614661,-6.30403282119634,1.98349463179527e-08,3.63645586953016e-07,8.95156046846733,"PRNP","prion protein","Downregulated",1.30612979540008
"204435_at",1.07049245263054,7.55102135808116,6.30403121351637,1.98350794680004e-08,3.63645586953016e-07,8.95155391302474,"NUP58","nucleoporin 58","Upregulated",1.07049245263054
"212574_x_at",-1.6235295859051,6.18136649926136,-6.30337701961601,1.98893341599351e-08,3.64504456613753e-07,8.94888642497732,"TMEM259","transmembrane protein 259","Downregulated",1.6235295859051
"216253_s_at",-1.6082819507939,4.85001833748172,-6.30290064560841,1.99289340621809e-08,3.65094213848747e-07,8.94694405047756,"PARVB","parvin beta","Downregulated",1.6082819507939
"224596_at",1.47766335633544,9.26482168470798,6.30215737200211,1.99908767637317e-08,3.66020612224377e-07,8.94391349901612,"SLC44A1","solute carrier family 44 member 1","Upregulated",1.47766335633544
"209157_at",-1.00427704134928,8.51715672567624,-6.30211541595952,1.99943789635443e-08,3.66020612224377e-07,8.94374243456512,"DNAJA2","DnaJ heat shock protein family (Hsp40) member A2","Downregulated",1.00427704134928
"223961_s_at",-2.02655033538723,4.81098256251888,-6.29978137487792,2.01901687995047e-08,3.69467324699602e-07,8.93422652237272,"CISH","cytokine inducible SH2 containing protein","Downregulated",2.02655033538723
"209356_x_at",-1.81036295353345,6.53636669616053,-6.29961280819604,2.020438222866e-08,3.69589976329246e-07,8.9335393129735,"EFEMP2","EGF containing fibulin like extracellular matrix protein 2","Downregulated",1.81036295353345
"203543_s_at",-1.74275705723127,7.7840967384587,-6.29871009713913,2.02806670292632e-08,3.70847559460778e-07,8.92985924715586,"KLF9","Kruppel like factor 9","Downregulated",1.74275705723127
"238477_at",-1.65975388502764,6.00758043900228,-6.29852800548066,2.0296089468462e-08,3.70991706714194e-07,8.92911693561814,"KIF1C","kinesin family member 1C","Downregulated",1.65975388502764
"203565_s_at",1.32589132248862,6.48022454541424,6.29751895607975,2.03817627091651e-08,3.72287288412972e-07,8.9250035741764,"MNAT1","MNAT1, CDK activating kinase assembly factor","Upregulated",1.32589132248862
"212695_at",-1.94179383233219,5.73830289105904,-6.29711421136151,2.04162280844322e-08,3.72772295120837e-07,8.92335369658758,"CRY2","cryptochrome circadian clock 2","Downregulated",1.94179383233219
"210175_at",1.14943997917695,5.95567172966073,6.2966450922222,2.04562473885029e-08,3.73364452984444e-07,8.9214414447659,"GCFC2","GC-rich sequence DNA-binding factor 2","Upregulated",1.14943997917695
"203302_at",1.40289129731014,8.44687098276687,6.29634831514755,2.04816047630848e-08,3.7368866354361e-07,8.92023172510195,"DCK","deoxycytidine kinase","Upregulated",1.40289129731014
"222266_at",1.37079560824098,8.57392267373769,6.29519365750948,2.05805581279602e-08,3.75215829493345e-07,8.91552527643352,"","","Upregulated",1.37079560824098
"212591_at",1.04536892208493,8.5349949466356,6.29401311572555,2.06822192815945e-08,3.76820022783292e-07,8.91071357755681,"ARID4B///RBM34","AT-rich interaction domain 4B///RNA binding motif protein 34","Upregulated",1.04536892208493
"219381_at",1.62946750095022,4.82669565247507,6.29343492073039,2.07321912462611e-08,3.7756067159688e-07,8.90835704165782,"C5orf42","chromosome 5 open reading frame 42","Upregulated",1.62946750095022
"1555229_a_at",-4.40864913605385,5.8213607984129,-6.29330772452631,2.07432005368117e-08,3.77621409106509e-07,8.90783863935402,"C1S","complement component 1, s subcomponent","Downregulated",4.40864913605385
"1568513_x_at",1.65661189896031,5.1432817609453,6.29287060453349,2.07810790086032e-08,3.7817106315693e-07,8.90605713095921,"","","Upregulated",1.65661189896031
"226118_at",1.80263243034341,5.25678767136478,6.29088516120849,2.09539909107084e-08,3.81035857628687e-07,8.89796578492587,"CENPO","centromere protein O","Upregulated",1.80263243034341
"213066_at",-2.14905235043372,5.00909425331636,-6.29058655546311,2.09801194061166e-08,3.81370053792677e-07,8.89674892981457,"RUSC2","RUN and SH3 domain containing 2","Downregulated",2.14905235043372
"229522_at",2.09199583304499,4.88875515732461,6.29025482945835,2.10091838150678e-08,3.81757351546544e-07,8.8953971249739,"SDR42E1","short chain dehydrogenase/reductase family 42E, member 1","Upregulated",2.09199583304499
"1562473_at",3.96114816731045,4.32672426031398,6.28832572905502,2.11789952598372e-08,3.8455897407779e-07,8.88753632137455,"","","Upregulated",3.96114816731045
"219371_s_at",-1.94802935372971,7.89994448450586,-6.28716383865382,2.12819272781631e-08,3.86285428099066e-07,8.88280212055658,"KLF2","Kruppel like factor 2","Downregulated",1.94802935372971
"201276_at",-1.10718081917013,8.14524034452965,-6.28628207393297,2.13603734544343e-08,3.8749772980103e-07,8.8792094782452,"RAB5B","RAB5B, member RAS oncogene family","Downregulated",1.10718081917013
"220780_at",1.96846164939142,3.60182150042602,6.2861511256359,2.13720476624327e-08,3.8749772980103e-07,8.87867595778806,"PLA2G3","phospholipase A2 group III","Upregulated",1.96846164939142
"202072_at",-1.65958106704944,6.68801878074422,-6.2861478236583,2.1372342119617e-08,3.8749772980103e-07,8.87866250463717,"HNRNPL","heterogeneous nuclear ribonucleoprotein L","Downregulated",1.65958106704944
"229468_at",1.14012272601674,6.71198043859296,6.28541790596008,2.14375319750366e-08,3.88536514142035e-07,8.87568867207677,"TEN1-CDK3///CDK3","TEN1-CDK3 readthrough (NMD candidate)///cyclin dependent kinase 3","Upregulated",1.14012272601674
"216885_s_at",-1.18137035833021,5.86582465484489,-6.28487300575153,2.14863260299999e-08,3.89277483416129e-07,8.87346870289838,"DCAF8","DDB1 and CUL4 associated factor 8","Downregulated",1.18137035833021
"229671_s_at",1.04020455841441,5.23214557218774,6.28448980497606,2.15207062797505e-08,3.89756861946147e-07,8.87190754389189,"MIS18A","MIS18 kinetochore protein A","Upregulated",1.04020455841441
"214687_x_at",-1.47923828065646,11.3965458127638,-6.28417878638706,2.15486504918806e-08,3.90119368930819e-07,8.8706404750409,"ALDOA","aldolase, fructose-bisphosphate A","Downregulated",1.47923828065646
"232249_at",-1.6412818868644,3.71366837129878,-6.2839543214795,2.1568840403566e-08,3.90197768286129e-07,8.86972603127284,"FMNL3","formin like 3","Downregulated",1.6412818868644
"238030_at",1.19218844876142,6.06094283471381,6.28339639899868,2.16191049634348e-08,3.90963358300528e-07,8.86745316103794,"ZNF268","zinc finger protein 268","Upregulated",1.19218844876142
"229338_at",1.36816976082256,5.48852591902273,6.28282238597141,2.16709402323212e-08,3.91756780312942e-07,8.86511480152332,"LOC100289361","uncharacterized LOC100289361","Upregulated",1.36816976082256
"235579_at",1.41608106093143,6.95899481349916,6.28269492109378,2.16824674209638e-08,3.91821217180817e-07,8.86459555559873,"SCAF11","SR-related CTD associated factor 11","Upregulated",1.41608106093143
"238593_at",2.30312987846382,7.2094422686413,6.28095841161504,2.18401135173859e-08,3.94525134306171e-07,8.85752194435875,"C11orf80","chromosome 11 open reading frame 80","Upregulated",2.30312987846382
"207876_s_at",-2.62511506659353,6.13890101466214,-6.28080045419727,2.18545096134735e-08,3.94640313596399e-07,8.85687853820686,"FLNC","filamin C","Downregulated",2.62511506659353
"205364_at",-2.09170686501935,5.75328956660871,-6.27950039636537,2.19733532279936e-08,3.96495340040295e-07,8.85158320441348,"ACOX2","acyl-CoA oxidase 2","Downregulated",2.09170686501935
"218504_at",-1.3378839416464,6.96995059316941,-6.27824322820297,2.2088884739397e-08,3.98287926482781e-07,8.84646286711342,"FAHD2A","fumarylacetoacetate hydrolase domain containing 2A","Downregulated",1.3378839416464
